:START_ID(Student),:END_ID(Student),:TYPE,similarity:float,courses
SL83449,MP42020,SIMILAR_PERFORMANCE,0.79,CSKK 300;CSOO 200;BJJJ 100;CSDD 200;BIII 100;BPPP 100;CSPP 300;BTTT 200;CSJJ 100;BPPP 300;CSNN 100;BXXX 100;CSQQ 200;BUUU 100;CSPP 100;CSCC 300;CSRR 100;CSUU 100-3;BOOO 200;CSLL 100;CSEE 200
SL83449,FO93396,SIMILAR_PERFORMANCE,0.95,BLLL 100;BTTT 200;CSMM 100-8;BPPP 300;CSNN 100;BIII 100
SL83449,GR00304,SIMILAR_PERFORMANCE,0.92,CSLL 100;BLLL 100;CSNN 100
SL83449,GS76889,SIMILAR_PERFORMANCE,0.84,BXXX 100;CSDD 100;CSPP 100
SL83449,NH78010,SIMILAR_PERFORMANCE,0.79,CSLL 100-1;BAAA 100;CSMM 100-8;CSLL 100;BPPP 300;CSFF 200;CSRR 100;BIII 100
SL83449,YS45948,SIMILAR_PERFORMANCE,0.8,BJJJ 100;CSDD 200;BIII 100;BLLL 100;BPPP 100;CSPP 300;BTTT 200;CSJJ 100;CSFF 200;CSNN 100;BXXX 100;CSPP 100;CSMM 100-8;CSCC 300;CSDD 100;CSUU 100-3;BOOO 200;CSLL 100;CSEE 200
SL83449,GT63710,SIMILAR_PERFORMANCE,0.74,CSUU 100-3;BTTT 200;BJJJ 100;BPPP 300;BIII 100
SL83449,OQ61769,SIMILAR_PERFORMANCE,0.87,CSLL 100;CSUU 100-3;CSPP 100;CSMM 100-8;CSCC 300;CSNN 100;CSDD 100;CSEE 200
SL83449,DJ98899,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSUU 100-3;BTTT 200;CSPP 100;CSMM 100-8;CSJJ 100;CSEE 200;CSDD 200;BIII 100
SL83449,NP31846,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSOO 200;BTTT 200;CSPP 100;CSLL 100;CSDD 200;BIII 100
SL83449,PD76679,SIMILAR_PERFORMANCE,0.88,CSDD 100;BTTT 200;CSLL 100;CSEE 200;CSDD 200;BIII 100
SL83449,PL59891,SIMILAR_PERFORMANCE,0.8,BXXX 100;CSUU 100-3;BJJJ 100;CSLL 100;CSEE 200;CSDD 200
SL83449,IW87109,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSEE 200;CSLL 100;CSKK 300;BUUU 100;CSUU 100-3;CSSS 300;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;CSJJ 100;CSNN 100;CSRR 100;CSDD 200;BIII 100
SL83449,HL40392,SIMILAR_PERFORMANCE,0.82,BLLL 100;BXXX 100;BTTT 200;CSPP 100;CSEE 200;CSDD 200
SL83449,GT63198,SIMILAR_PERFORMANCE,0.88,CSMM 100-8;BLLL 100;BTTT 200;CSPP 100
SL83449,HR56240,SIMILAR_PERFORMANCE,0.71,BLLL 100;CSUU 100-3;CSOO 200;BJJJ 100;CSLL 100;CSNN 100;CSDD 100;CSEE 200
SL83449,WV15382,SIMILAR_PERFORMANCE,0.87,BLLL 100;CSEE 200;CSQQ 200;CSLL 100;CSCC 300;CSKK 300;BUUU 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;BPPP 300;CSNN 100;CSDD 100;CSDD 200;BIII 100
SL83449,NC76204,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSKK 300;BTTT 200;CSPP 100;BJJJ 100;BPPP 300;CSNN 100;CSRR 100;BIII 100
SL83449,NS37322,SIMILAR_PERFORMANCE,0.79,BLLL 100;CSOO 200;BTTT 200;CSLL 100;CSDD 200;BIII 100
SL83449,VM21221,SIMILAR_PERFORMANCE,0.94,BXXX 100;BPPP 100;CSUU 100-3;BUUU 100;CSSS 300;BTTT 200;BJJJ 100;CSLL 100;BPPP 300;CSDD 200;BIII 100
SL83449,EN95314,SIMILAR_PERFORMANCE,0.79,BLLL 100;CSLL 100-1;BPPP 100;CSUU 100-3;BUUU 100;BTTT 200;BOOO 200;BJJJ 100;BPPP 300;CSRR 100;BIII 100
SL83449,PG50522,SIMILAR_PERFORMANCE,0.83,BTTT 200;BUUU 100;CSDD 200
SL83449,OA40287,SIMILAR_PERFORMANCE,0.79,BPPP 100;BTTT 200;BOOO 200;BJJJ 100;CSJJ 100;CSNN 100;BIII 100
SL83449,IK85363,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSLL 100-1;BPPP 100;CSKK 300;CSUU 100-3;CSSS 300;BTTT 200;CSPP 100;BJJJ 100;CSJJ 100;CSFF 200;CSEE 200;CSDD 200;BIII 100
SL83449,OL00858,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSEE 200;CSLL 100;CSKK 300;BAAA 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;CSJJ 100;CSFF 200;CSDD 100;CSDD 200;BIII 100
SL83449,MH22059,SIMILAR_PERFORMANCE,0.95,BXXX 100;BPPP 100;BUUU 100;BTTT 200;BJJJ 100
SL83449,UY04824,SIMILAR_PERFORMANCE,0.82,CSKK 300;CSOO 200;BJJJ 100;CSDD 200;BIII 100;BLLL 100;BPPP 100;CSPP 300;CSSS 300;BTTT 200;CSJJ 100;BPPP 300;CSNN 100;BUUU 100;CSPP 100;CSCC 300;CSDD 100;CSUU 100-3;BOOO 200;CSLL 100;CSEE 200
SL83449,RR13635,SIMILAR_PERFORMANCE,0.79,CSOO 200;BJJJ 100;CSDD 200;BIII 100;BPPP 100;BTTT 200;CSFF 200;CSNN 100;BXXX 100;BUUU 100;CSPP 100;CSMM 100-8;CSCC 300;CSRR 100;CSDD 100;CSUU 100-3;BOOO 200;CSLL 100;CSEE 200
SL83449,WX68967,SIMILAR_PERFORMANCE,0.89,BLLL 100;BXXX 100;CSKK 300;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,XO58391,SIMILAR_PERFORMANCE,0.91,CSLL 100;BTTT 200;CSUU 100-3
SL83449,CR24529,SIMILAR_PERFORMANCE,0.76,CSLL 100-1;BXXX 100;CSQQ 200;CSUU 100-3;BUUU 100;CSOO 200;BPPP 300;CSEE 200;BIII 100
SL83449,LO40190,SIMILAR_PERFORMANCE,0.88,BLLL 100;BXXX 100;BAAA 100;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSRR 100;CSEE 200
SL83449,ZX20876,SIMILAR_PERFORMANCE,0.83,CSEE 200;BXXX 100;BPPP 100;CSKK 300;BAAA 100;BUUU 100;BTTT 200;CSPP 100;BOOO 200;BJJJ 100;CSMM 100-8;CSNN 100;CSDD 100;CSDD 200;BIII 100
SL83449,HK52494,SIMILAR_PERFORMANCE,0.9,CSLL 100;BLLL 100;CSUU 100-3;CSMM 100-8
SL83449,HD00504,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSUU 100-3;CSKK 300;CSPP 100;BJJJ 100;CSFF 200;CSRR 100;CSDD 200;BIII 100
SL83449,OS37523,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSLL 100-1;BUUU 100;CSJJ 100;CSMM 100-8;CSLL 100;CSNN 100;CSRR 100
SL83449,ZK40169,SIMILAR_PERFORMANCE,0.78,CSUU 100-3;CSPP 100;BPPP 100;CSDD 200
SL83449,UE93284,SIMILAR_PERFORMANCE,0.83,CSLL 100-1;BXXX 100;BAAA 100;BJJJ 100;CSLL 100;CSNN 100
SL83449,MZ74319,SIMILAR_PERFORMANCE,0.78,CSJJ 100;CSFF 200;CSDD 100
SL83449,MF94286,SIMILAR_PERFORMANCE,0.84,CSUU 100-3;CSOO 200;BTTT 200;BJJJ 100;CSMM 100-8;CSLL 100;CSDD 100;CSDD 200
SL83449,UW36881,SIMILAR_PERFORMANCE,0.79,CSLL 100-1;CSUU 100-3;CSOO 200;CSPP 100;BJJJ 100;CSLL 100;BIII 100
SL83449,UL58104,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSLL 100-1;CSEE 200;CSQQ 200;CSLL 100;CSCC 300;CSKK 300;CSUU 100-3;CSSS 300;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;BPPP 300;CSNN 100;CSRR 100;CSDD 200;BIII 100
SL83449,EM11165,SIMILAR_PERFORMANCE,0.91,CSEE 200;CSPP 100;BJJJ 100;CSDD 200
SL83449,AF67906,SIMILAR_PERFORMANCE,0.79,BLLL 100;BPPP 100;CSUU 100-3;CSPP 300;BTTT 200;BOOO 200;BJJJ 100;CSJJ 100;CSNN 100;CSEE 200
SL83449,KI21431,SIMILAR_PERFORMANCE,0.87,BPPP 100;BAAA 100;CSJJ 100;CSSS 300;CSPP 100;BOOO 200;BJJJ 100;CSLL 100;BPPP 300;CSDD 200;BIII 100
SL83449,MW95226,SIMILAR_PERFORMANCE,0.78,CSLL 100-1;CSUU 100-3;CSOO 200;BJJJ 100;CSNN 100;CSEE 200
SL83449,OL57622,SIMILAR_PERFORMANCE,0.87,BLLL 100;CSEE 200;BPPP 100;CSQQ 200;CSKK 300;BUUU 100;CSUU 100-3;BTTT 200;CSPP 100;CSFF 200;BJJJ 100;BOOO 200;CSLL 100;CSCC 300;CSNN 100;CSDD 100;CSDD 200;BIII 100
SL83449,ZC55706,SIMILAR_PERFORMANCE,0.81,CSKK 300;BAAA 100;CSOO 200;BJJJ 100;CSDD 200;BIII 100;BLLL 100;CSLL 100-1;CSJJ 200;CSPP 300;BTTT 200;CSJJ 100;BPPP 300;CSNN 100;CSFF 200;BXXX 100;CSPP 100;CSMM 100-8;CSCC 300;CSRR 100;CSUU 100-3;CSLL 100;CSEE 200
SL83449,GQ61731,SIMILAR_PERFORMANCE,0.73,CSLL 100-1;CSNN 100;BJJJ 100
SL83449,DM78893,SIMILAR_PERFORMANCE,0.94,BLLL 100;BUUU 100;CSOO 200;BTTT 200;CSNN 100;CSDD 100
SL83449,VB51674,SIMILAR_PERFORMANCE,0.8,CSJJ 100;CSPP 100;CSUU 100-3
SL83449,TB90693,SIMILAR_PERFORMANCE,0.86,CSDD 100;CSKK 300;BAAA 100;BTTT 200;CSPP 100;BJJJ 100;CSRR 100;CSDD 200;BIII 100
SL83449,NM04751,SIMILAR_PERFORMANCE,0.88,BLLL 100;CSUU 100-3;BUUU 100;BTTT 200;CSFF 200;BJJJ 100;CSNN 100;CSDD 100;CSEE 200
SL83449,BM55272,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSNN 100;CSPP 100;CSUU 100-3
SL83449,ZK84285,SIMILAR_PERFORMANCE,0.89,BXXX 100;CSRR 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSEE 200;CSDD 200
SL83449,MC90815,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSUU 100-3;CSKK 300;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSDD 200;BIII 100
SL83449,CG37090,SIMILAR_PERFORMANCE,0.86,BLLL 100;BAAA 100;BTTT 200;CSNN 100;CSEE 200
SL83449,OK66787,SIMILAR_PERFORMANCE,0.83,CSLL 100;CSFF 200;CSEE 200
SL83449,WM12931,SIMILAR_PERFORMANCE,0.84,BLLL 100;BXXX 100;CSLL 100;CSKK 300;BAAA 100;BUUU 100;CSPP 300;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;CSJJ 100;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,EQ56602,SIMILAR_PERFORMANCE,0.75,BLLL 100;BXXX 100;CSUU 100-3;BAAA 100;CSPP 100;CSNN 100
SL83449,CY90181,SIMILAR_PERFORMANCE,0.82,BLLL 100;BPPP 100;BUUU 100;BAAA 100;CSJJ 100;CSPP 300;CSLL 100;CSDD 200
SL83449,YB64380,SIMILAR_PERFORMANCE,0.88,BUUU 100;CSKK 300;CSPP 100;CSLL 100;CSEE 200
SL83449,UI78633,SIMILAR_PERFORMANCE,0.9,CSRR 100;BAAA 100;BJJJ 100;CSPP 100
SL83449,GA80127,SIMILAR_PERFORMANCE,0.77,BLLL 100;CSLL 100-1;BUUU 100;CSOO 200;CSPP 100;CSNN 100;CSEE 200;CSDD 200
SL83449,DZ94339,SIMILAR_PERFORMANCE,0.83,BLLL 100;BXXX 100;CSKK 300;CSDD 200;CSSS 300;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSRR 100;CSEE 200;BIII 100
SL83449,PR34363,SIMILAR_PERFORMANCE,0.81,CSLL 100-1;BLLL 100;CSDD 100;CSPP 100;CSLL 100;CSEE 200;CSDD 200;BIII 100
SL83449,YE66905,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSNN 100;CSRR 100;BUUU 100;CSUU 100-3;CSJJ 100;CSPP 300;BTTT 200;CSPP 100;CSLL 100;CSCC 300;CSFF 200;CSDD 100;CSDD 200
SL83449,ZU27194,SIMILAR_PERFORMANCE,0.83,CSNN 100;CSPP 100;BTTT 200
SL83449,GC43375,SIMILAR_PERFORMANCE,0.79,BAAA 100;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSNN 100;CSDD 200
SL83449,BK23458,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSNN 100;CSEE 200;CSKK 300;CSUU 100-3;CSPP 100;CSMM 100-8;BPPP 300;CSFF 200;CSRR 100;CSDD 200;BIII 100
SL83449,GT86368,SIMILAR_PERFORMANCE,0.94,BLLL 100;CSJJ 100;CSLL 100;CSNN 100;CSEE 200;CSDD 200
SL83449,DR44526,SIMILAR_PERFORMANCE,0.72,CSLL 100-1;BPPP 100;CSUU 100-3;CSPP 100;CSFF 200;CSEE 200;CSDD 200;BIII 100
SL83449,EM51803,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSKK 300;BAAA 100;BTTT 200;CSPP 100;CSEE 200;CSDD 200
SL83449,FE42256,SIMILAR_PERFORMANCE,0.79,BTTT 200;CSPP 100;CSNN 100;CSEE 200;CSDD 200
SL83449,KS97166,SIMILAR_PERFORMANCE,0.84,CSKK 300;CSOO 200;BJJJ 100;CSDD 200;BIII 100;BLLL 100;CSLL 100-1;CSJJ 200;BTTT 200;BPPP 300;CSFF 200;CSNN 100;BUUU 100;CSPP 100;CSMM 100-8;CSRR 100;CSUU 100-3;CSLL 100;CSEE 200
SL83449,SP34892,SIMILAR_PERFORMANCE,0.82,CSUU 100-3;CSDD 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSDD 100;CSEE 200;BIII 100
SL83449,FV91333,SIMILAR_PERFORMANCE,0.82,CSOO 200;CSNN 100;CSPP 100
SL83449,GM14384,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSLL 100-1;BXXX 100;CSLL 100;CSUU 100-3;BUUU 100;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8
SL83449,FE39432,SIMILAR_PERFORMANCE,0.84,BLLL 100;CSOO 200;BTTT 200;CSPP 100
SL83449,NO98764,SIMILAR_PERFORMANCE,0.86,CSNN 100;CSEE 200;BTTT 200
SL83449,MH94099,SIMILAR_PERFORMANCE,0.77,CSJJ 100;BTTT 200;BAAA 100
SL83449,KO20683,SIMILAR_PERFORMANCE,0.84,CSUU 100-3;BUUU 100;BJJJ 100;CSNN 100;CSDD 200
SL83449,HR66637,SIMILAR_PERFORMANCE,0.75,CSLL 100-1;CSEE 200;CSLL 100;CSUU 100-3;CSPP 300;CSOO 200;BTTT 200;CSFF 200;BJJJ 100;CSJJ 100;CSCC 300;CSNN 100;CSRR 100;CSDD 200
SL83449,NT74282,SIMILAR_PERFORMANCE,0.88,BLLL 100;CSNN 100;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSEE 200;BIII 100
SL83449,OR26871,SIMILAR_PERFORMANCE,0.86,BLLL 100;BXXX 100;CSKK 300;BAAA 100;CSUU 100-3;CSSS 300;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSRR 100;CSDD 200;BIII 100
SL83449,BG97925,SIMILAR_PERFORMANCE,0.85,CSLL 100;CSPP 100;CSDD 200
SL83449,GH13313,SIMILAR_PERFORMANCE,0.89,BUUU 100;CSPP 300;CSJJ 100;CSDD 200;BIII 100
SL83449,TZ50801,SIMILAR_PERFORMANCE,0.79,BLLL 100;BXXX 100;CSQQ 200;BAAA 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSDD 100;CSDD 200
SL83449,CN86103,SIMILAR_PERFORMANCE,0.82,BTTT 200;BJJJ 100;BIII 100
SL83449,RY95991,SIMILAR_PERFORMANCE,0.84,BLLL 100;BJJJ 100;CSLL 100;CSFF 200;CSEE 200;BIII 100
SL83449,MZ31048,SIMILAR_PERFORMANCE,0.87,BLLL 100;CSNN 100;BXXX 100;BPPP 100;CSKK 300;BTTT 200;CSPP 100;BOOO 200;BJJJ 100;CSLL 100;BPPP 300;CSFF 200;CSDD 100;CSDD 200;BIII 100
SL83449,NF96314,SIMILAR_PERFORMANCE,0.85,BLLL 100;CSEE 200;BXXX 100;CSUU 100-3;CSOO 200;CSLL 100;CSRR 100;CSDD 200
SL83449,DA81407,SIMILAR_PERFORMANCE,0.84,CSDD 100;BTTT 200;CSEE 200;CSDD 200;BIII 100
SL83449,ZX96670,SIMILAR_PERFORMANCE,0.87,BXXX 100;BAAA 100;BIII 100
SL83449,SO87313,SIMILAR_PERFORMANCE,0.87,BPPP 100;CSLL 100;CSCC 300;CSKK 300;BUUU 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;CSFF 200;BJJJ 100;CSMM 100-8;CSJJ 100;BPPP 300;CSNN 100;CSDD 100;CSEE 200;BIII 100
SL83449,VW90010,SIMILAR_PERFORMANCE,0.83,BLLL 100;BXXX 100;BPPP 100;CSLL 100;CSKK 300;BAAA 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;CSJJ 100;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,IP07023,SIMILAR_PERFORMANCE,0.8,BLLL 100;CSNN 100;BXXX 100;CSEE 200;BPPP 100;CSDD 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;BOOO 200;BJJJ 100;CSLL 100;CSFF 200;CSRR 100;CSDD 200;BIII 100
SL83449,KB39666,SIMILAR_PERFORMANCE,0.86,CSLL 100;CSUU 100-3;BTTT 200;CSPP 100;CSJJ 100;CSFF 200;CSDD 200
SL83449,BP07404,SIMILAR_PERFORMANCE,0.84,CSLL 100-1;BLLL 100;CSEE 200;CSRR 100;CSLL 100;CSKK 300;BAAA 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;CSCC 300;CSNN 100;CSDD 100;CSDD 200;BIII 100
SL83449,UR16903,SIMILAR_PERFORMANCE,0.86,BLLL 100;BTTT 200;CSPP 100;BJJJ 100
SL83449,FI95861,SIMILAR_PERFORMANCE,0.89,CSKK 300;CSUU 100-3;CSJJ 100;CSSS 300;CSPP 100;CSLL 100;CSNN 100;CSEE 200;CSDD 200
SL83449,FS62802,SIMILAR_PERFORMANCE,0.85,CSOO 200;CSPP 100;CSLL 100;CSEE 200;BIII 100
SL83449,UW27723,SIMILAR_PERFORMANCE,0.85,CSMM 100-8;CSRR 100;CSDD 200
SL83449,OX66736,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSEE 200;BJJJ 100;CSPP 100
SL83449,HH82976,SIMILAR_PERFORMANCE,0.85,CSKK 300;BJJJ 100;CSDD 200;BIII 100;BLLL 100;CSLL 100-1;CSSS 300;BTTT 200;BPPP 300;CSFF 200;CSNN 100;BXXX 100;BUUU 100;CSPP 100;CSCC 300;CSRR 100;CSDD 100;CSUU 100-3;CSLL 100;CSEE 200
SL83449,CD89939,SIMILAR_PERFORMANCE,0.77,BLLL 100;CSEE 200;BXXX 100;BPPP 100;CSUU 100-3;CSPP 300;CSOO 200;BTTT 200;CSPP 100;BOOO 200;CSJJ 100;CSFF 200;CSDD 100;CSDD 200;BIII 100
SL83449,EA91795,SIMILAR_PERFORMANCE,0.93,CSUU 100-3;BTTT 200;BJJJ 100;CSJJ 100;CSDD 200
SL83449,YY03781,SIMILAR_PERFORMANCE,0.75,BLLL 100;BXXX 100;CSUU 100-3;CSKK 300;CSOO 200;CSPP 100
SL83449,MX25307,SIMILAR_PERFORMANCE,0.86,BLLL 100;BXXX 100;BPPP 100;CSLL 100;CSUU 100-3;CSPP 300;CSSS 300;BTTT 200;BOOO 200;BJJJ 100;CSJJ 100;CSNN 100;CSEE 200;CSDD 200
SL83449,BU57123,SIMILAR_PERFORMANCE,0.71,CSLL 100-1;BLLL 100;CSOO 200;BTTT 200;BJJJ 100;CSFF 200;CSDD 200
SL83449,KI35024,SIMILAR_PERFORMANCE,0.74,CSOO 200;BPPP 300;CSEE 200;CSDD 200;BIII 100
SL83449,PU44401,SIMILAR_PERFORMANCE,0.96,BLLL 100;CSNN 100;CSEE 200;CSDD 200
SL83449,BO35367,SIMILAR_PERFORMANCE,0.84,BUUU 100;CSPP 100;BJJJ 100;BPPP 300;CSNN 100;BIII 100
SL83449,DP60776,SIMILAR_PERFORMANCE,0.9,BLLL 100;CSEE 200;BUUU 100;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSCC 300;CSNN 100;CSDD 100;CSDD 200;BIII 100
SL83449,YN12880,SIMILAR_PERFORMANCE,0.75,CSLL 100-1;CSJJ 200;BXXX 100;BLLL 100;CSSS 300;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSFF 200;CSDD 200;BIII 100
SL83449,CB02789,SIMILAR_PERFORMANCE,0.8,CSLL 100-1;BLLL 100;CSUU 100-3;CSFF 200;CSDD 100
SL83449,TW08887,SIMILAR_PERFORMANCE,0.75,BLLL 100;CSNN 100;CSEE 200;BJJJ 100
SL83449,TX44583,SIMILAR_PERFORMANCE,0.84,BUUU 100;CSOO 200;BTTT 200;BJJJ 100;CSMM 100-8;CSEE 200;BIII 100
SL83449,AF55194,SIMILAR_PERFORMANCE,0.76,BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSEE 200;BIII 100
SL83449,TY57974,SIMILAR_PERFORMANCE,0.86,BLLL 100;CSUU 100-3;CSPP 100;BJJJ 100;CSLL 100
SL83449,RF96313,SIMILAR_PERFORMANCE,0.77,CSUU 100-3;BJJJ 100;CSDD 200
SL83449,JL77391,SIMILAR_PERFORMANCE,0.9,BLLL 100;BJJJ 100;CSLL 100;CSNN 100;CSEE 200;CSDD 200
SL83449,ZU54217,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSLL 100-1;BXXX 100;BUUU 100;CSUU 100-3;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSNN 100;CSRR 100;CSDD 200;BIII 100
SL83449,CF71742,SIMILAR_PERFORMANCE,0.9,BTTT 200;BUUU 100;CSUU 100-3;BJJJ 100
SL83449,SW17160,SIMILAR_PERFORMANCE,0.78,BLLL 100;CSLL 100-1;BPPP 100;CSKK 300;CSUU 100-3;BTTT 200;CSPP 100;BOOO 200;BJJJ 100;CSJJ 100;CSNN 100;CSRR 100;CSEE 200;BIII 100
SL83449,LN04100,SIMILAR_PERFORMANCE,0.82,CSKK 300;BAAA 100;CSOO 200;BJJJ 100;CSDD 200;BIII 100;BLLL 100;BPPP 100;BTTT 200;BPPP 300;CSFF 200;CSNN 100;BXXX 100;CSPP 100;CSCC 300;CSUU 100-3;BOOO 200;CSLL 100;CSEE 200
SL83449,ZV85696,SIMILAR_PERFORMANCE,0.76,BXXX 100;CSRR 100;CSUU 100-3;BTTT 200;BJJJ 100;CSLL 100;CSCC 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,HC47409,SIMILAR_PERFORMANCE,0.85,CSEE 200;CSQQ 200;CSLL 100;BAAA 100;CSUU 100-3;CSPP 300;CSSS 300;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;CSJJ 100;BPPP 300;CSFF 200;CSRR 100;CSDD 200;BIII 100
SL83449,DT16402,SIMILAR_PERFORMANCE,0.85,CSKK 300;BAAA 100;BJJJ 100;CSDD 200;BIII 100;BLLL 100;CSLL 100-1;CSJJ 200;BPPP 100;BTTT 200;BPPP 300;CSFF 200;CSNN 100;BXXX 100;CSQQ 200;BUUU 100;CSPP 100;CSMM 100-8;CSDD 100;CSUU 100-3;CSLL 100;CSEE 200
SL83449,GZ35594,SIMILAR_PERFORMANCE,0.75,BLLL 100;CSLL 100-1;BXXX 100;BPPP 100;CSLL 100;CSCC 300;CSKK 300;BAAA 100;CSUU 100-3;CSPP 300;CSOO 200;CSPP 100;CSJJ 100;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,YJ75527,SIMILAR_PERFORMANCE,0.81,BLLL 100;BPPP 100;CSLL 100;CSKK 300;BAAA 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSMM 100-8;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,LF81268,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSUU 100-3;BUUU 100;BAAA 100;CSJJ 100;CSRR 100
SL83449,CO95040,SIMILAR_PERFORMANCE,0.87,CSLL 100;BLLL 100;CSEE 200
SL83449,VY05146,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSKK 300;CSUU 100-3;CSPP 100;CSFF 200;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,GL32042,SIMILAR_PERFORMANCE,0.88,CSLL 100-1;BLLL 100;BXXX 100;BUUU 100;BAAA 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
SL83449,YL62376,SIMILAR_PERFORMANCE,0.82,BLLL 100;BXXX 100;BPPP 100;CSUU 100-3;BUUU 100;CSSS 300;BTTT 200;CSPP 100;BOOO 200;CSFF 200;CSNN 100;CSEE 200;CSDD 200
SL83449,ZA45040,SIMILAR_PERFORMANCE,0.8,CSJJ 100;BTTT 200;CSUU 100-3;BIII 100
SL83449,VA23977,SIMILAR_PERFORMANCE,0.85,CSLL 100-1;CSJJ 200;BLLL 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSNN 100;CSEE 200;CSDD 200;BIII 100
SL83449,ZD54169,SIMILAR_PERFORMANCE,0.82,BPPP 100;BUUU 100;CSOO 200;CSPP 100;BJJJ 100;CSDD 200
SL83449,ET80313,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSUU 100-3;CSPP 100;BJJJ 100;CSDD 100
SL83449,GA74057,SIMILAR_PERFORMANCE,0.82,BLLL 100;CSUU 100-3;CSOO 200;BTTT 200;CSDD 200
SL83449,CG58967,SIMILAR_PERFORMANCE,0.9,CSNN 100;BTTT 200;CSUU 100-3;BIII 100
SL83449,LI22196,SIMILAR_PERFORMANCE,0.84,BLLL 100;BPPP 100;CSUU 100-3;CSMM 100-8;CSDD 200
SL83449,KR95313,SIMILAR_PERFORMANCE,0.82,CSLL 100-1;BLLL 100;BXXX 100;CSEE 200;CSUU 100-3;CSPP 100;BJJJ 100;CSDD 100;CSDD 200;BIII 100
SL83449,EV77417,SIMILAR_PERFORMANCE,0.81,CSLL 100-1;BTTT 200;BLLL 100
SL83449,WZ04429,SIMILAR_PERFORMANCE,0.86,BUUU 100;CSPP 100;CSLL 100;CSFF 200;CSEE 200
