:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
BXXX 400-1,BJJJ 400,SIMILAR_CONTENT,0.42
BXXX 400-1,BXXX 400,SIMILAR_CONTENT,0.49
BXXX 400-1,BQQQ 400-7,SIMILAR_CONTENT,0.69
BFFF 300,BVVV 300,SIMILAR_CONTENT,0.13
BFFF 300,BRRR 300,SIMILAR_CONTENT,0.47
BFFF 300,BLLL 100,SIMILAR_CONTENT,0.37
BFFF 300,BJJJ 200-2,SIMILAR_CONTENT,0.48
BFFF 300,BOOO 200,SIMILAR_CONTENT,0.39
BFFF 300,BQQQ 400,SIMILAR_CONTENT,0.38
BFFF 300,BQQQ 400-7,SIMILAR_CONTENT,0.35
BFFF 300,BAAA 200-8,SIMILAR_CONTENT,0.42
BFFF 300,BXXX 300,SIMILAR_CONTENT,0.47
BFFF 300,BPPP 100,SIMILAR_CONTENT,0.32
BFFF 300,BQQQ 400-5,SIMILAR_CONTENT,0.33
BFFF 300,BJJJ 200,SIMILAR_CONTENT,0.43
BFFF 300,BXXX 400-1,SIMILAR_CONTENT,0.35
BFFF 300,BSSS 300,SIMILAR_CONTENT,0.48
BFFF 300,CSMM 300,SIMILAR_CONTENT,0.35
BFFF 300,CSTT 300,SIMILAR_CONTENT,0.43
BFFF 300,CSNN 300,SIMILAR_CONTENT,0.48
BFFF 300,CSFF 300,SIMILAR_CONTENT,0.36
BFFF 300,BNNN 300,SIMILAR_CONTENT,0.42
BEEE 300,BVVV 200-5,SIMILAR_CONTENT,0.32
BEEE 300,BMMM 200,SIMILAR_CONTENT,0.7
BEEE 300,BXXX 400,SIMILAR_CONTENT,0.64
BEEE 300,BIII 300,SIMILAR_CONTENT,0.46
BEEE 300,BVVV 200,SIMILAR_CONTENT,0.33
BEEE 300,BAAA 200,SIMILAR_CONTENT,0.48
BEEE 300,BRRR 400,SIMILAR_CONTENT,0.41
BEEE 300,BDDD 300,SIMILAR_CONTENT,0.46
BEEE 300,BAAA 200-8,SIMILAR_CONTENT,0.41
BEEE 300,BTTT 200,SIMILAR_CONTENT,0.39
BEEE 300,BXXX 100,SIMILAR_CONTENT,0.44
BEEE 300,BPPP 300,SIMILAR_CONTENT,0.53
BEEE 300,BSSS 300,SIMILAR_CONTENT,0.58
BEEE 300,CSLL 300,SIMILAR_CONTENT,0.36
BEEE 300,CSOO 300,SIMILAR_CONTENT,0.41
BEEE 300,CSPP 300,SIMILAR_CONTENT,0.4
BEEE 300,BRRR 300,SIMILAR_CONTENT,0.58
BIII 300-7,BTTT 200,SIMILAR_CONTENT,0.35
BIII 300-7,BRRR 300,SIMILAR_CONTENT,0.51
BIII 300-7,BXXX 300,SIMILAR_CONTENT,0.24
BIII 300-7,BBBB 200,SIMILAR_CONTENT,0.74
BIII 300-7,BLLL 300,SIMILAR_CONTENT,0.56
BIII 300-7,BCCC 200-8,SIMILAR_CONTENT,0.11
BIII 300-7,BJJJ 100,SIMILAR_CONTENT,0.35
BIII 300-7,BPPP 100,SIMILAR_CONTENT,0.47
BIII 300-7,BZZZ 300-9,SIMILAR_CONTENT,0.54
BIII 300-7,BVVV 200-5,SIMILAR_CONTENT,0.49
BIII 300-7,BMMM 200,SIMILAR_CONTENT,0.32
BIII 300-7,BXXX 100,SIMILAR_CONTENT,0.44
BIII 300-7,BJJJ 200-2,SIMILAR_CONTENT,0.38
BIII 300-7,CSHH 300,SIMILAR_CONTENT,0.31
BIII 300-7,CSSS 300,SIMILAR_CONTENT,0.35
BIII 300-7,BFFF 300,SIMILAR_CONTENT,0.48
BLLL 100,BIII 300,SIMILAR_CONTENT,0.48
BLLL 100,BJJJ 400,SIMILAR_CONTENT,0.43
BLLL 100,BAAA 200-8,SIMILAR_CONTENT,0.61
BLLL 100,BXXX 300,SIMILAR_CONTENT,0.33
BLLL 100,BQQQ 200,SIMILAR_CONTENT,0.39
BLLL 100,BKKK 100,SIMILAR_CONTENT,0.64
BLLL 100,BDDD 300,SIMILAR_CONTENT,0.38
BLLL 100,BXXX 100,SIMILAR_CONTENT,0.56
BLLL 100,BXXX 400-1,SIMILAR_CONTENT,0.31
BLLL 100,BJJJ 200-2,SIMILAR_CONTENT,0.44
BLLL 100,CSUU 100,SIMILAR_CONTENT,0.42
BLLL 100,CSLL 100,SIMILAR_CONTENT,0.48
BLLL 100,CSNN 100,SIMILAR_CONTENT,0.31
BLLL 100,CSMM 100-8,SIMILAR_CONTENT,0.45
BLLL 100,CSLL 100-1,SIMILAR_CONTENT,0.52
BLLL 100,CSAA 100,SIMILAR_CONTENT,0.47
BLLL 100,BIII 100,SIMILAR_CONTENT,0.59
BLLL 100,CSHH 100,SIMILAR_CONTENT,0.43
BJJJ 200-2,BVVV 200-5,SIMILAR_CONTENT,0.48
BJJJ 200-2,BAAA 200,SIMILAR_CONTENT,0.52
BJJJ 200-2,BRRR 400,SIMILAR_CONTENT,0.54
BJJJ 200-2,BBBB 200,SIMILAR_CONTENT,0.79
BJJJ 200-2,BVVV 300-8,SIMILAR_CONTENT,0.2
BJJJ 200-2,BJJJ 200,SIMILAR_CONTENT,0.8
BJJJ 200-2,BYYY 400,SIMILAR_CONTENT,0.38
BJJJ 200-2,BUUU 100,SIMILAR_CONTENT,0.46
BJJJ 200-2,BYYY 400-5,SIMILAR_CONTENT,0.48
BJJJ 200-2,BKKK 100,SIMILAR_CONTENT,0.32
BJJJ 200-2,BDDD 300,SIMILAR_CONTENT,0.34
BJJJ 200-2,BCCC 200,SIMILAR_CONTENT,0.59
BJJJ 200-2,BTTT 200,SIMILAR_CONTENT,0.43
BJJJ 200-2,BXXX 100,SIMILAR_CONTENT,0.49
BJJJ 200-2,BLLL 300,SIMILAR_CONTENT,0.37
BJJJ 200-2,BCCC 200-8,SIMILAR_CONTENT,0.45
BJJJ 200-2,BXXX 400-1,SIMILAR_CONTENT,0.47
BJJJ 200-2,CSDD 200,SIMILAR_CONTENT,0.34
BJJJ 200-2,CSPP 200,SIMILAR_CONTENT,0.37
BJJJ 200-2,CSQQ 200,SIMILAR_CONTENT,0.42
BJJJ 200-2,BVVV 200,SIMILAR_CONTENT,0.54
BSSS 300,BOOO 200,SIMILAR_CONTENT,0.41
BSSS 300,BAAA 100,SIMILAR_CONTENT,0.33
BSSS 300,BXXX 400-1,SIMILAR_CONTENT,0.7
BSSS 300,BYYY 400,SIMILAR_CONTENT,0.42
BSSS 300,BZZZ 300,SIMILAR_CONTENT,0.59
BSSS 300,BIII 100,SIMILAR_CONTENT,0.33
BSSS 300,BKKK 100,SIMILAR_CONTENT,0.42
BSSS 300,BAAA 200,SIMILAR_CONTENT,0.32
BSSS 300,BXXX 400,SIMILAR_CONTENT,0.4
BSSS 300,BLLL 300-3,SIMILAR_CONTENT,0.49
BSSS 300,BFFF 300,SIMILAR_CONTENT,0.48
BSSS 300,CSOO 300,SIMILAR_CONTENT,0.36
BSSS 300,CSYY 300,SIMILAR_CONTENT,0.34
BSSS 300,CSAA 300,SIMILAR_CONTENT,0.37
BSSS 300,BIII 300,SIMILAR_CONTENT,0.41
BSSS 300,BXXX 300,SIMILAR_CONTENT,0.42
BSSS 300,BVVV 300-8,SIMILAR_CONTENT,0.45
