:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
OM35998,CSEE 200,COMPLETED,Summer2024,A,2,5,In-person,true
OM35998,BTTT 200,COMPLETED,Summer2024,W,2,5,In-person,false
OM35998,BJJJ 100,COMPLETED,Summer2024,B+,4,10,In-person,true
HW56814,BAAA 200,COMPLETED,Spring2023,A-,3,4,Online,true
HW56814,BAAA 100,COMPLETED,Spring2023,F,4,6,In-person,false
HW56814,CSLL 100,COMPLETED,Spring2023,A-,3,4,In-person,true
HW56814,BIII 100,COMPLETED,Summer2023,A,4,4,Online,true
HW56814,BJJJ 100,COMPLETED,Summer2023,D+,4,8,In-person,false
HW56814,CSYY 200-9,COMPLETED,Fall2023,B+,3,5,Online,true
HW56814,CSUU 100,COMPLETED,Fall2023,A-,3,4,In-person,true
HW56814,CSDD 200,COMPLETED,Spring2024,B,3,9,Online,true
HW56814,CSRR 100,COMPLETED,Spring2024,D+,4,5,Online,false
HW56814,CSJJ 100,COMPLETED,Spring2024,D+,3,5,In-person,false
HW56814,BLLL 100,COMPLETED,Summer2024,B-,3,5,Hybrid,false
HW56814,CSNN 100,COMPLETED,Summer2024,C,2,4,In-person,false
GI17239,CSUU 100-3,COMPLETED,Summer2023,B,4,7,Online,true
GI17239,CSMM 100-8,COMPLETED,Fall2023,C+,3,4,In-person,false
GI17239,CSKK 100,COMPLETED,Spring2024,A-,3,5,Online,true
GI17239,CSLL 100,COMPLETED,Summer2024,B-,3,4,In-person,false
GI17239,CSEE 200,COMPLETED,Summer2024,D+,2,4,Online,false
WR15472,CSAA 100,COMPLETED,Fall2022,B-,2,4,In-person,false
WR15472,BUUU 100,COMPLETED,Fall2022,A-,4,4,Hybrid,true
WR15472,CSLL 100-1,COMPLETED,Fall2022,B+,3,8,In-person,true
WR15472,CSUU 100,COMPLETED,Fall2022,A,3,5,Online,true
WR15472,CSHH 100,COMPLETED,Spring2023,A-,3,4,In-person,true
WR15472,CSDD 200,COMPLETED,Spring2023,C,3,5,Online,false
WR15472,BJJJ 100,COMPLETED,Spring2023,B,4,6,In-person,true
WR15472,CSUU 100-3,COMPLETED,Summer2023,B-,4,5,In-person,false
WR15472,CSYY 200,COMPLETED,Summer2023,C+,3,6,In-person,false
WR15472,BLLL 100,COMPLETED,Summer2023,B+,3,6,Hybrid,true
WR15472,CSTT 300-2,COMPLETED,Fall2023,A-,3,5,In-person,true
WR15472,CSLL 300,COMPLETED,Spring2024,B+,3,6,In-person,true
WR15472,CSYY 300,COMPLETED,Spring2024,B,2,4,In-person,true
WR15472,BVVV 200,COMPLETED,Spring2024,C+,2,7,In-person,false
WR15472,BAAA 100,COMPLETED,Spring2024,D+,4,5,In-person,false
WR15472,CSPP 100,COMPLETED,Summer2024,C-,3,5,In-person,false
ZY58591,CSPP 100,COMPLETED,Summer2023,C,3,3,Online,false
ZY58591,CSFF 200,COMPLETED,Fall2023,B+,3,8,In-person,true
ZY58591,CSRR 100,COMPLETED,Fall2023,A,4,6,In-person,true
ZY58591,BIII 100,COMPLETED,Spring2024,A,4,5,Online,true
ZY58591,CSDD 200,COMPLETED,Spring2024,C+,3,7,Online,false
ZY58591,BPPP 300,COMPLETED,Summer2024,A,3,8,Online,true
ZY58591,CSNN 100,COMPLETED,Summer2024,B+,2,4,Online,true
ZY58591,BTTT 200,COMPLETED,Summer2024,B-,2,6,Online,false
BN03816,CSLL 100,COMPLETED,Summer2022,B,3,6,In-person,true
BN03816,CSUU 100-3,COMPLETED,Summer2022,C-,4,6,In-person,false
BN03816,CSDD 200,COMPLETED,Summer2022,A-,3,9,In-person,true
BN03816,BLLL 100,COMPLETED,Summer2022,A,3,7,Online,true
BN03816,CSPP 100,COMPLETED,Summer2022,B+,3,6,Online,true
BN03816,CSDD 100,COMPLETED,Fall2022,A,2,6,In-person,true
BN03816,BIII 100,COMPLETED,Fall2022,A-,4,5,Online,true
BN03816,CSEE 200,COMPLETED,Spring2023,A-,2,6,In-person,true
BN03816,CSKK 100,COMPLETED,Spring2023,C-,3,5,Hybrid,false
BN03816,BAAA 100,COMPLETED,Spring2023,C+,4,6,Online,false
BN03816,BAAA 200,COMPLETED,Spring2023,A-,3,6,Online,true
BN03816,CSNN 100,COMPLETED,Spring2023,C-,2,7,Online,false
BN03816,BTTT 200,COMPLETED,Summer2023,C+,2,4,Online,false
BN03816,CSCC 300,COMPLETED,Summer2023,A,2,4,In-person,true
BN03816,BJJJ 100,COMPLETED,Summer2023,C,4,10,In-person,false
BN03816,CSKK 300,COMPLETED,Summer2023,A,4,10,In-person,true
BN03816,CSHH 100,COMPLETED,Fall2023,A-,3,8,Hybrid,true
BN03816,BPPP 300,COMPLETED,Fall2023,B,3,10,Hybrid,true
BN03816,CSMM 100-1,COMPLETED,Fall2023,B,3,6,In-person,true
BN03816,CSLL 300,COMPLETED,Spring2024,A-,3,8,Hybrid,true
BN03816,CSYY 200-9,COMPLETED,Spring2024,B,3,10,In-person,true
BN03816,BWWW 200,COMPLETED,Spring2024,A-,2,4,In-person,true
BN03816,BVVV 200,COMPLETED,Spring2024,C,2,7,Online,false
BN03816,CSYY 200,COMPLETED,Summer2024,C+,3,7,In-person,false
MI02580,CSDD 200,COMPLETED,Summer2022,A-,3,8,In-person,true
MI02580,CSPP 100,COMPLETED,Fall2022,C-,3,3,Online,false
MI02580,BXXX 100,COMPLETED,Spring2023,A-,3,6,In-person,true
MI02580,BLLL 100,COMPLETED,Summer2023,C+,3,6,In-person,false
MI02580,CSLL 100,COMPLETED,Summer2023,C-,3,5,In-person,false
MI02580,CSOO 200,COMPLETED,Fall2023,C+,5,12,In-person,false
MI02580,CSMM 100-8,COMPLETED,Fall2023,A,3,3,In-person,true
MI02580,BAAA 100,COMPLETED,Spring2024,D,4,7,Online,false
MI02580,CSEE 200,COMPLETED,Summer2024,A-,2,4,Online,true
MI02580,CSUU 100-3,COMPLETED,Summer2024,C+,4,6,Hybrid,false
SQ18760,BTTT 200,COMPLETED,Spring2024,A-,2,3,Online,true
SQ18760,CSPP 100,COMPLETED,Spring2024,B-,3,4,In-person,false
SQ18760,CSNN 100,COMPLETED,Summer2024,B,2,5,In-person,true
YO61017,CSYY 200-9,COMPLETED,Spring2023,A-,3,7,Online,true
YO61017,CSFF 200,COMPLETED,Spring2023,W,3,7,Online,false
YO61017,CSDD 200,COMPLETED,Summer2023,B-,3,9,In-person,false
YO61017,CSUU 100-3,COMPLETED,Summer2023,B+,4,5,In-person,true
YO61017,CSPP 100,COMPLETED,Summer2023,C,3,6,In-person,false
YO61017,CSNN 100,COMPLETED,Summer2023,A-,2,7,In-person,true
YO61017,CSMM 100,COMPLETED,Fall2023,B-,2,3,Hybrid,false
YO61017,CSFF 300,COMPLETED,Spring2024,A-,3,6,In-person,true
YO61017,CSHH 100,COMPLETED,Spring2024,C-,3,7,In-person,false
YO61017,CSUU 100,COMPLETED,Spring2024,C+,3,4,Online,false
YO61017,CSJJ 100,COMPLETED,Spring2024,B+,3,6,Hybrid,true
YO61017,BJJJ 100,COMPLETED,Spring2024,D,4,9,In-person,false
YO61017,CSYY 200,COMPLETED,Summer2024,D+,3,5,In-person,false
YO61017,CSLL 100,COMPLETED,Summer2024,B+,3,6,In-person,true
YO61017,CSKK 300,COMPLETED,Summer2024,C+,4,8,Online,false
LE95645,CSPP 100,COMPLETED,Summer2024,A,3,6,In-person,true
AF43303,CSKK 100,COMPLETED,Spring2024,C,3,6,Hybrid,false
AF43303,CSYY 200-9,COMPLETED,Spring2024,A-,3,7,In-person,true
AF43303,BLLL 100,COMPLETED,Spring2024,C-,3,5,In-person,false
AF43303,CSNN 100,COMPLETED,Spring2024,C+,2,6,Online,false
AF43303,CSOO 200,COMPLETED,Spring2024,A,5,9,In-person,false
AF43303,CSLL 100,COMPLETED,Summer2024,B+,3,6,In-person,true
AF43303,CSDD 200,COMPLETED,Summer2024,C,3,9,In-person,false
AF43303,BJJJ 100,COMPLETED,Summer2024,B+,4,7,In-person,true
AF43303,BIII 100,COMPLETED,Summer2024,B,4,5,Online,true
AF43303,CSPP 100,COMPLETED,Summer2024,A,3,5,In-person,true
DW75169,CSDD 200,COMPLETED,Summer2023,A,3,5,In-person,true
DW75169,BAAA 100,COMPLETED,Fall2023,A-,4,8,In-person,true
DW75169,CSFF 200,COMPLETED,Spring2024,B+,3,5,Online,true
DW75169,BUUU 100,COMPLETED,Spring2024,C-,4,6,In-person,false
DW75169,CSPP 100,COMPLETED,Summer2024,B+,3,6,Online,true
DW75169,CSLL 100,COMPLETED,Summer2024,B+,3,5,Hybrid,true
KR50357,BAAA 100,COMPLETED,Spring2021,C,4,5,Online,false
KR50357,CSKK 100,COMPLETED,Spring2021,C-,3,5,Hybrid,false
KR50357,CSRR 100,COMPLETED,Spring2021,B,4,7,Online,true
KR50357,BIII 100,COMPLETED,Summer2021,B,4,6,Online,true
KR50357,CSNN 100,COMPLETED,Summer2021,B,2,5,Online,true
KR50357,CSOO 200,COMPLETED,Fall2021,B+,5,12,In-person,false
KR50357,CSPP 100,COMPLETED,Spring2022,B,3,4,Online,true
KR50357,CSLL 100,COMPLETED,Summer2022,C,3,5,Online,false
KR50357,BTTT 200,COMPLETED,Summer2022,A-,2,6,Online,true
KR50357,BAAA 200,COMPLETED,Fall2022,A,3,5,In-person,true
KR50357,CSDD 100,COMPLETED,Fall2022,B,2,4,In-person,true
KR50357,CSCC 300,COMPLETED,Fall2022,B-,2,5,In-person,false
KR50357,BPPP 100,COMPLETED,Spring2023,B-,4,6,In-person,false
KR50357,BPPP 300,COMPLETED,Summer2023,B-,3,7,Hybrid,false
KR50357,CSYY 200-9,COMPLETED,Fall2023,C,3,9,Hybrid,false
KR50357,CSJJ 100,COMPLETED,Fall2023,C,3,4,Hybrid,false
KR50357,BJJJ 200,COMPLETED,Spring2024,B-,2,6,Hybrid,false
KR50357,BLLL 100,COMPLETED,Spring2024,D+,3,6,Online,false
KR50357,CSDD 200,COMPLETED,Summer2024,C+,3,9,Online,false
WG08334,CSUU 100-3,COMPLETED,Summer2022,A-,4,7,Online,true
WG08334,BIII 100,COMPLETED,Summer2022,B-,4,5,Online,false
WG08334,CSPP 100,COMPLETED,Summer2022,B-,3,5,In-person,false
WG08334,BLLL 100,COMPLETED,Summer2022,A-,3,7,In-person,true
WG08334,CSFF 200,COMPLETED,Fall2022,A-,3,5,In-person,true
WG08334,CSJJ 100,COMPLETED,Spring2023,C-,3,7,In-person,false
WG08334,BAAA 200-8,COMPLETED,Spring2023,B-,2,5,In-person,false
WG08334,CSQQ 200,COMPLETED,Spring2023,C,3,6,Online,false
WG08334,CSRR 100,COMPLETED,Spring2023,B+,4,6,Online,true
WG08334,CSKK 300,COMPLETED,Summer2023,D+,4,9,Online,false
WG08334,CSMM 100-1,COMPLETED,Fall2023,B-,3,4,In-person,false
WG08334,CSPP 200-1,COMPLETED,Spring2024,B+,1,2,Hybrid,true
WG08334,CSPP 300,COMPLETED,Summer2024,C+,2,5,Online,false
WG08334,BJJJ 100,COMPLETED,Summer2024,B,4,9,In-person,true
QV19697,CSMM 100,COMPLETED,Fall2021,B,2,5,In-person,true
QV19697,BJJJ 100,COMPLETED,Fall2021,C+,4,9,In-person,false
QV19697,CSPP 200-1,COMPLETED,Spring2022,A,1,4,In-person,true
QV19697,BKKK 200,COMPLETED,Spring2022,C-,4,9,Hybrid,false
QV19697,CSMM 100-8,COMPLETED,Spring2022,B-,3,6,In-person,false
QV19697,CSUU 100-3,COMPLETED,Summer2022,C+,4,7,Hybrid,false
QV19697,BIII 100,COMPLETED,Summer2022,A,4,6,Online,true
QV19697,CSPP 100,COMPLETED,Summer2022,C+,3,3,Online,false
QV19697,BPPP 100,COMPLETED,Fall2022,C+,4,4,In-person,false
QV19697,CSYY 200-9,COMPLETED,Fall2022,A,3,9,In-person,true
QV19697,CSDD 200,COMPLETED,Fall2022,B-,3,9,In-person,false
QV19697,CSFF 200,COMPLETED,Spring2023,B+,3,8,Online,true
QV19697,BAAA 100,COMPLETED,Spring2023,A-,4,8,Online,true
QV19697,CSNN 100,COMPLETED,Summer2023,A,2,5,Online,true
QV19697,BOOO 200,COMPLETED,Summer2023,B,2,5,In-person,true
QV19697,CSKK 300,COMPLETED,Summer2023,C+,4,7,In-person,false
QV19697,BXXX 100,COMPLETED,Fall2023,C+,3,9,In-person,false
QV19697,BCCC 200-8,COMPLETED,Fall2023,C-,3,5,In-person,false
QV19697,BVVV 200,COMPLETED,Fall2023,C-,2,6,Online,false
QV19697,BBBB 200,COMPLETED,Spring2024,A-,1,4,Hybrid,true
QV19697,CSKK 100,COMPLETED,Spring2024,C-,3,4,In-person,false
QV19697,CSUU 100,COMPLETED,Spring2024,A-,3,7,Online,true
QV19697,BLLL 100,COMPLETED,Summer2024,B-,3,9,Hybrid,false
QV19697,CSEE 200,COMPLETED,Summer2024,C,2,5,Online,false
QV19697,BPPP 300,COMPLETED,Summer2024,B,3,7,Online,true
CB74600,CSEE 200,COMPLETED,Summer2021,B+,2,3,Online,true
CB74600,CSUU 100-3,COMPLETED,Summer2021,A,4,6,Online,true
CB74600,CSDD 200,COMPLETED,Summer2021,C,3,10,Online,false
CB74600,BJJJ 100,COMPLETED,Summer2021,D,4,10,In-person,false
CB74600,CSKK 100,COMPLETED,Fall2021,C,3,6,In-person,false
CB74600,BTTT 200,COMPLETED,Fall2021,C+,2,5,In-person,false
CB74600,CSFF 200,COMPLETED,Fall2021,C+,3,8,In-person,false
CB74600,CSDD 100,COMPLETED,Fall2021,C,2,5,In-person,false
CB74600,CSLL 100-1,COMPLETED,Spring2022,C,3,5,In-person,false
CB74600,CSHH 100,COMPLETED,Spring2022,B-,3,7,Hybrid,false
CB74600,CSYY 200,COMPLETED,Summer2022,C,3,7,In-person,false
CB74600,BIII 100,COMPLETED,Summer2022,B+,4,6,Online,true
CB74600,CSPP 100,COMPLETED,Summer2022,B-,3,3,Online,false
CB74600,CSNN 100,COMPLETED,Summer2022,B+,2,6,In-person,true
CB74600,CSLL 300,COMPLETED,Summer2022,A-,3,8,Hybrid,true
CB74600,BLLL 100,COMPLETED,Fall2022,B-,3,6,Hybrid,false
CB74600,CSMM 100-1,COMPLETED,Fall2022,A-,3,4,Online,true
CB74600,CSII 200-7,COMPLETED,Spring2023,B+,4,9,In-person,true
CB74600,CSMM 100,COMPLETED,Spring2023,C+,2,5,Hybrid,false
CB74600,CSLL 100,COMPLETED,Spring2023,C-,3,6,Online,false
CB74600,BXXX 100,COMPLETED,Spring2023,B-,3,7,In-person,false
CB74600,CSKK 300,COMPLETED,Summer2023,C+,4,9,Online,false
CB74600,BPPP 300,COMPLETED,Summer2023,B,3,9,Online,true
CB74600,CSCC 300,COMPLETED,Summer2023,C-,2,7,In-person,false
CB74600,CSNN 300,COMPLETED,Fall2023,A,3,9,Online,true
CB74600,CSUU 100,COMPLETED,Spring2024,B+,3,6,In-person,true
CB74600,CSAA 100,COMPLETED,Spring2024,A-,2,3,In-person,true
CB74600,BAAA 200-8,COMPLETED,Spring2024,B+,2,4,Hybrid,true
CB74600,CSRR 300,COMPLETED,Spring2024,C,5,6,Online,false
CB74600,CSYY 300,COMPLETED,Summer2024,D+,2,6,In-person,false
CB74600,CSII 200,COMPLETED,Summer2024,A-,2,4,Hybrid,true
BW43378,BLLL 100,COMPLETED,Summer2024,D+,3,8,Online,false
LF50131,BTTT 200,COMPLETED,Summer2023,C+,2,4,In-person,false
LF50131,CSPP 100,COMPLETED,Summer2023,A,3,5,In-person,true
LF50131,CSRR 100,COMPLETED,Fall2023,B-,4,4,Online,false
LF50131,CSKK 300,COMPLETED,Spring2024,A-,4,6,In-person,true
LF50131,BAAA 100,COMPLETED,Spring2024,D,4,7,Online,false
LF50131,BIII 100,COMPLETED,Summer2024,A,4,7,In-person,true
MJ14705,BVVV 200,COMPLETED,Fall2023,B+,2,6,In-person,true
MJ14705,CSUU 100,COMPLETED,Fall2023,B+,3,7,Online,true
MJ14705,CSRR 100,COMPLETED,Fall2023,B+,4,6,Online,true
MJ14705,BAAA 200,COMPLETED,Spring2024,C-,3,4,In-person,false
MJ14705,CSLL 100,COMPLETED,Summer2024,W,3,5,In-person,false
MJ14705,BTTT 200,COMPLETED,Summer2024,B+,2,3,In-person,true
CC96632,CSLL 100-1,COMPLETED,Fall2021,C+,3,8,In-person,false
CC96632,BUUU 100,COMPLETED,Spring2022,C+,4,4,Hybrid,false
CC96632,BPPP 100,COMPLETED,Spring2022,B+,4,5,Online,true
CC96632,CSFF 200,COMPLETED,Spring2022,C+,3,6,Online,false
CC96632,CSUU 100,COMPLETED,Spring2022,C,3,5,In-person,false
CC96632,CSPP 200,COMPLETED,Spring2022,C,2,5,In-person,false
CC96632,CSLL 100,COMPLETED,Summer2022,A-,3,6,Online,true
CC96632,BTTT 200,COMPLETED,Summer2022,B+,2,4,Online,true
CC96632,BJJJ 100,COMPLETED,Summer2022,A-,4,5,In-person,true
CC96632,CSPP 100,COMPLETED,Fall2022,C+,3,3,Online,false
CC96632,BLLL 300,COMPLETED,Fall2022,C,3,10,Online,false
CC96632,BCCC 200,COMPLETED,Fall2022,B+,1,4,In-person,true
CC96632,BCCC 200-8,COMPLETED,Fall2022,A,3,5,In-person,true
CC96632,CSYY 300,COMPLETED,Fall2022,B,2,4,In-person,true
CC96632,BWWW 200,COMPLETED,Spring2023,A-,2,6,In-person,true
CC96632,CSKK 100,COMPLETED,Spring2023,C,3,5,In-person,false
CC96632,CSDD 100,COMPLETED,Spring2023,A-,2,6,In-person,true
CC96632,CSNN 100,COMPLETED,Summer2023,B-,2,5,In-person,false
CC96632,BLLL 100,COMPLETED,Summer2023,B,3,4,In-person,true
CC96632,CSKK 300,COMPLETED,Summer2023,D+,4,7,Online,false
CC96632,CSEE 200,COMPLETED,Summer2023,C+,2,6,Online,false
CC96632,BIII 100,COMPLETED,Summer2023,B,4,7,Online,true
CC96632,BVVV 200,COMPLETED,Fall2023,C,2,7,Online,false
CC96632,CSJJ 200,COMPLETED,Fall2023,B,3,6,In-person,true
CC96632,CSUU 100-3,COMPLETED,Fall2023,C,4,5,Online,false
CC96632,CSNN 300,COMPLETED,Fall2023,B,3,6,Online,true
CC96632,CSDD 200,COMPLETED,Spring2024,C-,3,8,In-person,false
CC96632,BJJJ 200-2,COMPLETED,Spring2024,C+,5,5,Hybrid,false
CC96632,CSCC 300,COMPLETED,Spring2024,C+,2,6,In-person,false
CC96632,CSII 200,COMPLETED,Summer2024,A,2,6,Hybrid,true
CC96632,BOOO 200,COMPLETED,Summer2024,C,2,6,Online,false
CC96632,BPPP 300,COMPLETED,Summer2024,B-,3,8,Online,false
BZ85976,CSMM 100,COMPLETED,Spring2024,C+,2,3,In-person,false
BZ85976,CSPP 100,COMPLETED,Summer2024,C+,3,6,In-person,false
BZ85976,BTTT 200,COMPLETED,Summer2024,C-,2,5,Online,false
BZ85976,BIII 100,COMPLETED,Summer2024,C,4,4,In-person,false
QO93785,BIII 100,COMPLETED,Summer2023,B-,4,7,In-person,false
QO93785,CSPP 100,COMPLETED,Summer2023,C-,3,4,Online,false
QO93785,CSNN 100,COMPLETED,Summer2023,B-,2,4,Online,false
QO93785,BLLL 100,COMPLETED,Summer2023,A-,3,8,In-person,true
QO93785,BAAA 100,COMPLETED,Fall2023,B,4,5,In-person,true
QO93785,CSHH 100,COMPLETED,Fall2023,C+,3,5,Hybrid,false
QO93785,BVVV 200,COMPLETED,Fall2023,A,2,7,In-person,true
QO93785,CSUU 100,COMPLETED,Spring2024,A-,3,6,In-person,true
QO93785,CSMM 100-1,COMPLETED,Spring2024,B+,3,6,In-person,true
QO93785,CSYY 200,COMPLETED,Summer2024,B,3,7,In-person,true
XB34968,CSKK 100,COMPLETED,Spring2024,B,3,7,Online,true
XB34968,CSLL 100,COMPLETED,Summer2024,B-,3,4,In-person,false
WE24392,CSPP 200-1,COMPLETED,Spring2021,C,1,3,In-person,false
WE24392,CSJJ 100,COMPLETED,Spring2021,B,3,5,In-person,true
WE24392,CSPP 300,COMPLETED,Summer2021,D,2,8,Online,false
WE24392,BIII 100,COMPLETED,Summer2021,C,4,4,In-person,false
WE24392,BAAA 100,COMPLETED,Fall2021,A-,4,7,In-person,true
WE24392,CSFF 200,COMPLETED,Spring2022,C-,3,6,In-person,false
WE24392,CSDD 200,COMPLETED,Summer2022,A,3,8,In-person,true
WE24392,CSPP 100,COMPLETED,Summer2022,B,3,5,In-person,true
WE24392,BPPP 300,COMPLETED,Fall2022,B+,3,8,Online,true
WE24392,BUUU 100,COMPLETED,Fall2022,A,4,5,Hybrid,true
WE24392,CSEE 200,COMPLETED,Spring2023,B+,2,6,Online,true
WE24392,BTTT 200,COMPLETED,Spring2023,A-,2,6,In-person,true
WE24392,CSKK 300,COMPLETED,Summer2023,B,4,7,In-person,true
WE24392,CSSS 300,COMPLETED,Fall2023,B-,2,7,In-person,false
WE24392,BLLL 100,COMPLETED,Spring2024,A-,3,5,Online,true
WE24392,CSLL 100,COMPLETED,Spring2024,B-,3,4,In-person,false
WE24392,CSUU 100-3,COMPLETED,Summer2024,C+,4,6,In-person,false
YD68656,CSRR 100,COMPLETED,Fall2021,C+,4,5,In-person,false
YD68656,CSUU 100-3,COMPLETED,Fall2021,C,4,6,Online,false
YD68656,CSDD 100,COMPLETED,Spring2022,B-,2,6,In-person,false
YD68656,CSKK 100,COMPLETED,Spring2022,B+,3,4,Hybrid,true
YD68656,CSLL 100,COMPLETED,Summer2022,A-,3,4,In-person,true
YD68656,CSII 200-7,COMPLETED,Fall2022,A-,4,8,In-person,true
YD68656,BIII 100,COMPLETED,Spring2023,B,4,5,In-person,true
YD68656,CSFF 200,COMPLETED,Spring2023,A-,3,5,Online,true
YD68656,BPPP 300,COMPLETED,Summer2023,A,3,11,Hybrid,true
YD68656,CSEE 200,COMPLETED,Summer2023,B+,2,4,In-person,true
YD68656,BTTT 200,COMPLETED,Fall2023,B,2,3,In-person,true
YD68656,BAAA 200,COMPLETED,Fall2023,A-,3,5,In-person,true
YD68656,CSLL 100-1,COMPLETED,Spring2024,C+,3,6,In-person,false
YD68656,BJJJ 100,COMPLETED,Summer2024,B,4,7,In-person,true
YD68656,CSDD 200,COMPLETED,Summer2024,D+,3,8,In-person,false
YD68656,BLLL 100,COMPLETED,Summer2024,B+,3,8,Online,true
WF94058,CSLL 100-1,COMPLETED,Spring2024,A,3,6,In-person,true
WF94058,CSUU 100-3,COMPLETED,Spring2024,B,4,5,Online,true
WF94058,BXXX 100,COMPLETED,Spring2024,A,3,5,In-person,true
WF94058,CSNN 100,COMPLETED,Summer2024,A-,2,6,Online,true
XC73672,CSEE 200,COMPLETED,Fall2023,B-,2,6,Online,false
XC73672,CSDD 200,COMPLETED,Fall2023,C-,3,6,Online,false
XC73672,CSMM 100,COMPLETED,Spring2024,W,2,4,Hybrid,false
XC73672,CSYY 200-9,COMPLETED,Spring2024,B+,3,8,In-person,true
XC73672,BTTT 200,COMPLETED,Spring2024,A,2,6,In-person,true
XC73672,CSSS 300,COMPLETED,Spring2024,D,2,7,In-person,false
XC73672,BLLL 100,COMPLETED,Summer2024,A,3,7,Hybrid,true
XC73672,CSNN 100,COMPLETED,Summer2024,B+,2,7,Online,true
GD89802,CSEE 200,COMPLETED,Spring2024,A,2,5,Online,true
GD89802,BIII 100,COMPLETED,Summer2024,C-,4,6,Online,false
GJ37570,CSLL 100,COMPLETED,Fall2023,B-,3,4,Hybrid,false
GJ37570,BXXX 100,COMPLETED,Fall2023,A,3,7,In-person,true
GJ37570,CSDD 200,COMPLETED,Fall2023,C+,3,10,In-person,false
GJ37570,CSHH 100,COMPLETED,Fall2023,B+,3,7,Hybrid,true
GJ37570,CSMM 300,COMPLETED,Spring2024,A,3,7,In-person,true
GJ37570,BLLL 100,COMPLETED,Summer2024,B-,3,8,Online,false
GJ37570,BIII 100,COMPLETED,Summer2024,A-,4,5,Online,true
EC50401,BTTT 200,COMPLETED,Summer2023,C+,2,6,Online,false
EC50401,BLLL 100,COMPLETED,Summer2023,A-,3,8,Hybrid,true
EC50401,BXXX 100,COMPLETED,Fall2023,A,3,6,In-person,true
EC50401,BAAA 200,COMPLETED,Fall2023,C,3,4,In-person,false
EC50401,CSHH 100,COMPLETED,Spring2024,B,3,4,Hybrid,true
EC50401,CSDD 200,COMPLETED,Summer2024,B,3,7,Online,true
EC50401,CSEE 200,COMPLETED,Summer2024,B,2,5,Online,true
ZR64164,BJJJ 100,COMPLETED,Summer2023,C,4,9,In-person,false
ZR64164,CSPP 100,COMPLETED,Summer2023,C+,3,6,In-person,false
ZR64164,CSMM 100-1,COMPLETED,Fall2023,D+,3,5,In-person,false
ZR64164,CSPP 200-1,COMPLETED,Spring2024,D+,1,4,In-person,false
ZR64164,CSKK 300,COMPLETED,Summer2024,B,4,6,In-person,true
ZR64164,CSEE 200,COMPLETED,Summer2024,B,2,5,Online,true
NE95814,CSDD 100,COMPLETED,Spring2021,A-,2,4,In-person,true
NE95814,CSJJ 100,COMPLETED,Spring2021,C+,3,5,Hybrid,false
NE95814,CSUU 100-3,COMPLETED,Spring2021,B+,4,7,In-person,true
NE95814,BUUU 100,COMPLETED,Spring2021,B,4,4,Hybrid,true
NE95814,CSPP 300,COMPLETED,Summer2021,A,2,8,Hybrid,true
NE95814,BJJJ 100,COMPLETED,Summer2021,C,4,8,In-person,false
NE95814,BWWW 200,COMPLETED,Fall2021,C,2,7,In-person,false
NE95814,CSLL 100-1,COMPLETED,Fall2021,A,3,7,In-person,true
NE95814,CSMM 100,COMPLETED,Fall2021,A-,2,4,In-person,true
NE95814,BPPP 100,COMPLETED,Fall2021,A-,4,5,In-person,true
NE95814,BBBB 200,COMPLETED,Spring2022,C-,1,7,In-person,false
NE95814,BLLL 100,COMPLETED,Summer2022,C+,3,5,Online,false
NE95814,CSLL 100,COMPLETED,Summer2022,B-,3,6,Online,false
NE95814,CSEE 200,COMPLETED,Summer2022,A-,2,5,Online,true
NE95814,CSPP 100,COMPLETED,Fall2022,C-,3,6,In-person,false
NE95814,CSFF 200,COMPLETED,Fall2022,B+,3,8,Online,true
NE95814,CSNN 300,COMPLETED,Spring2023,B,3,8,In-person,true
NE95814,CSPP 200-1,COMPLETED,Spring2023,B+,1,4,Hybrid,true
NE95814,BLLL 300,COMPLETED,Spring2023,B-,3,6,Online,false
NE95814,BIII 100,COMPLETED,Summer2023,B,4,7,In-person,true
NE95814,BTTT 200,COMPLETED,Summer2023,C+,2,5,Online,false
NE95814,CSDD 200,COMPLETED,Summer2023,C,3,7,In-person,false
NE95814,CSJJ 200,COMPLETED,Fall2023,A-,3,7,In-person,true
NE95814,BXXX 100,COMPLETED,Fall2023,B,3,8,In-person,true
NE95814,BJJJ 200-2,COMPLETED,Fall2023,W,5,6,In-person,false
NE95814,CSRR 100,COMPLETED,Spring2024,C+,4,4,Online,false
NE95814,BPPP 300,COMPLETED,Summer2024,C+,3,7,Online,false
NE95814,CSII 200,COMPLETED,Summer2024,W,2,7,In-person,false
HD71576,CSEE 200,COMPLETED,Summer2021,B-,2,5,In-person,false
HD71576,BIII 100,COMPLETED,Summer2021,A-,4,7,In-person,true
HD71576,CSDD 100,COMPLETED,Fall2021,B,2,6,In-person,true
HD71576,CSHH 100,COMPLETED,Fall2021,B-,3,7,In-person,false
HD71576,BUUU 100,COMPLETED,Spring2022,A-,4,6,Hybrid,true
HD71576,CSYY 200,COMPLETED,Spring2022,A-,3,7,In-person,true
HD71576,BPPP 300,COMPLETED,Summer2022,A,3,8,In-person,true
HD71576,CSLL 100,COMPLETED,Summer2022,B-,3,5,Hybrid,false
HD71576,CSMM 300,COMPLETED,Fall2022,C-,3,8,Online,false
