:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
VT29650,CSVV 100,COMPLETED,Summer2023,B+,3,8,In-person,true
VT29650,CSYY 200,COMPLETED,Summer2023,C,3,4,In-person,false
VT29650,CSJJ 100-4,COMPLETED,Fall2023,C+,4,5,In-person,false
VT29650,BUUU 100,COMPLETED,Spring2024,B-,3,6,Online,false
VT29650,BFFF 100-4,COMPLETED,Spring2024,C+,2,4,In-person,false
VT29650,BBBB 100-3,COMPLETED,Summer2024,A-,3,5,In-person,true
JJ60326,BSSS 100,COMPLETED,Spring2024,B+,2,3,In-person,true
JJ60326,BFFF 100-4,COMPLETED,Spring2024,B,2,4,In-person,true
JJ60326,CSVV 100,COMPLETED,Spring2024,B,3,8,In-person,true
JJ60326,BUUU 100,COMPLETED,Summer2024,B,3,4,Online,true
JJ60326,CSMM 100,COMPLETED,Summer2024,B-,2,6,In-person,false
JJ60326,CSDD 200,COMPLETED,Summer2024,A-,3,6,In-person,true
DQ68356,BMMM 200,COMPLETED,Summer2022,C+,2,5,Online,false
DQ68356,CSMM 100,COMPLETED,Summer2022,A,2,6,In-person,true
DQ68356,BEEE 200,COMPLETED,Summer2022,B+,3,4,Online,true
DQ68356,BEEE 100,COMPLETED,Fall2022,C,3,6,In-person,false
DQ68356,BHHH 100,COMPLETED,Fall2022,C-,2,5,In-person,false
DQ68356,CSEE 200,COMPLETED,Fall2022,C+,4,8,In-person,false
DQ68356,BFFF 100-4-1,COMPLETED,Spring2023,B,3,8,In-person,true
DQ68356,BUUU 300-4,COMPLETED,Spring2023,B+,2,6,In-person,true
DQ68356,BBBB 100-3,COMPLETED,Summer2023,C+,3,8,In-person,false
DQ68356,CSNN 100,COMPLETED,Summer2023,B+,4,6,Online,true
DQ68356,CSKK 200-4,COMPLETED,Summer2023,C-,4,7,In-person,false
DQ68356,BSSS 100,COMPLETED,Fall2023,B-,2,3,Hybrid,false
DQ68356,BBBB 100,COMPLETED,Spring2024,A-,2,5,In-person,true
DQ68356,CSYY 200,COMPLETED,Summer2024,C+,3,7,Hybrid,false
DQ68356,CSVV 100,COMPLETED,Summer2024,B+,3,5,Hybrid,true
YG05606,CSKK 200-4,COMPLETED,Spring2023,C-,4,10,In-person,false
YG05606,CSNN 100,COMPLETED,Summer2023,A,4,9,Online,true
YG05606,BEEE 100,COMPLETED,Fall2023,B-,3,6,In-person,false
YG05606,CSYY 200-1,COMPLETED,Fall2023,B+,2,6,In-person,true
YG05606,BWWW 200,COMPLETED,Spring2024,B+,3,6,In-person,true
YG05606,CSMM 100,COMPLETED,Summer2024,C-,2,5,In-person,false
YG05606,BEEE 200,COMPLETED,Summer2024,B-,3,7,In-person,false
YG05606,BUUU 100,COMPLETED,Summer2024,A-,3,6,In-person,true
JE88356,BEEE 100,COMPLETED,Spring2024,A,3,5,In-person,true
JE88356,BFFF 100-4-1,COMPLETED,Spring2024,B-,3,6,Online,false
JE88356,CSNN 100,COMPLETED,Spring2024,B,4,8,In-person,true
JE88356,CSDD 200,COMPLETED,Summer2024,D,3,9,Online,false
JE88356,BUUU 100,COMPLETED,Summer2024,C,3,5,In-person,false
FH03729,BFFF 100-4,COMPLETED,Summer2021,C+,2,4,In-person,false
FH03729,BUUU 100,COMPLETED,Summer2021,A-,3,4,In-person,true
FH03729,BEEE 200,COMPLETED,Summer2021,C-,3,7,Online,false
FH03729,BBBB 100-3,COMPLETED,Summer2021,A,3,6,Online,true
FH03729,CSMM 100,COMPLETED,Summer2021,A,2,6,In-person,true
FH03729,BOOO 200-2,COMPLETED,Fall2021,A,3,10,Online,true
FH03729,CSII 200,COMPLETED,Spring2022,B-,4,6,In-person,false
FH03729,BXXX 200,COMPLETED,Spring2022,B-,5,7,Hybrid,false
FH03729,CSZZ 100,COMPLETED,Spring2022,A-,2,5,Online,true
FH03729,CSDD 200,COMPLETED,Spring2022,C-,3,8,In-person,false
FH03729,CSJJ 100,COMPLETED,Spring2022,A-,2,5,Online,true
FH03729,BMMM 200,COMPLETED,Summer2022,A-,2,4,Online,true
FH03729,BFFF 100,COMPLETED,Summer2022,C+,3,3,Hybrid,false
FH03729,BQQQ 200,COMPLETED,Summer2022,C,4,8,In-person,false
FH03729,BCCC 200,COMPLETED,Fall2022,B-,2,7,In-person,false
FH03729,CSYY 200,COMPLETED,Fall2022,A-,3,6,Hybrid,true
FH03729,BNNN 200-7,COMPLETED,Fall2022,B,5,7,In-person,false
FH03729,CSXX 100,COMPLETED,Fall2022,B,3,4,In-person,true
FH03729,CSKK 200,COMPLETED,Spring2023,B+,4,10,In-person,true
FH03729,BFFF 100-4-1,COMPLETED,Summer2023,C+,3,5,Online,false
FH03729,CSKK 200-4,COMPLETED,Summer2023,B,4,8,In-person,true
FH03729,BBBB 200-9,COMPLETED,Summer2023,B,3,4,Online,true
FH03729,CSVV 100,COMPLETED,Fall2023,B+,3,8,Online,true
FH03729,BJJJ 300,COMPLETED,Spring2024,C+,2,7,In-person,false
FH03729,CSNN 100,COMPLETED,Summer2024,B,4,6,Online,true
FH03729,CSGG 300-8,COMPLETED,Summer2024,A,2,8,Online,true
LS25016,CSJJ 100,COMPLETED,Spring2023,A,2,6,In-person,true
LS25016,BFFF 100-4-1,COMPLETED,Spring2023,D,3,5,Online,false
LS25016,CSZZ 100,COMPLETED,Spring2023,B-,2,5,In-person,false
LS25016,BEEE 200,COMPLETED,Summer2023,A-,3,5,Online,true
LS25016,CSMM 100,COMPLETED,Fall2023,B+,2,5,In-person,true
LS25016,BWWW 200-2,COMPLETED,Fall2023,B,2,4,Hybrid,true
LS25016,CSXX 100,COMPLETED,Fall2023,A-,3,5,Online,true
LS25016,CSNN 100,COMPLETED,Fall2023,D,4,8,Online,false
LS25016,CSGG 300-8,COMPLETED,Spring2024,B,2,7,In-person,true
LS25016,BBBB 100-3,COMPLETED,Spring2024,B+,3,7,Online,true
LS25016,BHHH 100,COMPLETED,Spring2024,B-,2,4,In-person,false
LS25016,BFFF 100-4,COMPLETED,Spring2024,C+,2,3,In-person,false
LS25016,CSKK 200-4,COMPLETED,Summer2024,B,4,7,In-person,true
CV73907,BFFF 100-4,COMPLETED,Summer2024,A,2,3,In-person,true
CV73907,BMMM 200,COMPLETED,Summer2024,A-,2,5,Online,true
VI84485,CSDD 200,COMPLETED,Spring2023,B+,3,6,Online,true
VI84485,BWWW 200,COMPLETED,Spring2023,A,3,7,In-person,true
VI84485,CSOO 100,COMPLETED,Spring2023,B-,4,7,Online,false
VI84485,CSAA 200,COMPLETED,Summer2023,C+,3,5,In-person,false
VI84485,BFFF 100-4,COMPLETED,Summer2023,B+,2,3,In-person,true
VI84485,CSXX 100,COMPLETED,Fall2023,A-,3,5,In-person,true
VI84485,BXXX 200,COMPLETED,Fall2023,B,5,10,In-person,false
VI84485,BBBB 100,COMPLETED,Fall2023,B-,2,6,In-person,false
VI84485,CSOO 300,COMPLETED,Spring2024,C+,3,6,In-person,false
VI84485,BSSS 100,COMPLETED,Spring2024,C-,2,5,Hybrid,false
VI84485,BFFF 100,COMPLETED,Summer2024,B-,3,4,Online,false
VI84485,BBBB 100-3,COMPLETED,Summer2024,D+,3,5,In-person,false
VI84485,CSYY 200,COMPLETED,Summer2024,B-,3,4,Online,false
WA20151,BMMM 200,COMPLETED,Spring2021,B-,2,9,Online,false
WA20151,CSXX 100,COMPLETED,Spring2021,B,3,5,In-person,true
WA20151,BUUU 100,COMPLETED,Spring2021,C+,3,5,Online,false
WA20151,CSKK 200-4,COMPLETED,Summer2021,B,4,6,In-person,true
WA20151,BFFF 100,COMPLETED,Summer2021,A,3,5,Online,true
WA20151,CSNN 100,COMPLETED,Summer2021,B+,4,9,In-person,true
WA20151,CSJJ 100-4,COMPLETED,Fall2021,B+,4,6,In-person,true
WA20151,CSKK 200,COMPLETED,Fall2021,A,4,7,In-person,true
WA20151,BLLL 100,COMPLETED,Spring2022,C-,3,7,In-person,false
WA20151,CSZZ 100,COMPLETED,Spring2022,B+,2,6,Online,true
WA20151,BFFF 100-4-1,COMPLETED,Spring2022,C+,3,7,Online,false
WA20151,BBBB 100,COMPLETED,Spring2022,C-,2,5,Hybrid,false
WA20151,BBBB 200-9,COMPLETED,Summer2022,B-,3,7,In-person,false
WA20151,CSGG 300-8,COMPLETED,Summer2022,A,2,9,In-person,true
WA20151,BNNN 200,COMPLETED,Summer2022,A,3,5,Hybrid,true
WA20151,CSYY 200,COMPLETED,Summer2022,C-,3,6,Online,false
WA20151,BXXX 200,COMPLETED,Fall2022,A-,5,11,In-person,false
WA20151,CSDD 200,COMPLETED,Fall2022,B,3,6,Online,true
WA20151,CSRR 300-6-7,COMPLETED,Fall2022,B-,4,12,Online,false
WA20151,BJJJ 300,COMPLETED,Fall2022,C+,2,6,Online,false
WA20151,CSYY 200-1,COMPLETED,Spring2023,B,2,5,In-person,true
WA20151,BNNN 200-7,COMPLETED,Spring2023,A,5,7,In-person,false
WA20151,BEEE 200,COMPLETED,Summer2023,B,3,6,Online,true
WA20151,BFFF 100-4,COMPLETED,Summer2023,B,2,3,In-person,true
WA20151,CSJJ 100,COMPLETED,Fall2023,A-,2,4,Online,true
WA20151,BBBB 100-3,COMPLETED,Fall2023,W,3,6,In-person,false
WA20151,BSSS 100,COMPLETED,Fall2023,D,2,4,In-person,false
WA20151,CSVV 200,COMPLETED,Spring2024,D,3,7,In-person,false
WA20151,BFFF 300-2,COMPLETED,Summer2024,B+,2,5,In-person,true
WA20151,CSRR 400,COMPLETED,Summer2024,D,2,11,Hybrid,false
WA20151,BBBB 200,COMPLETED,Summer2024,D,4,8,In-person,false
WA20151,BQQQ 200,COMPLETED,Summer2024,A,4,5,In-person,true
NH77673,BXXX 200,COMPLETED,Spring2021,A,5,7,In-person,false
NH77673,CSVV 100,COMPLETED,Spring2021,C,3,6,In-person,false
NH77673,BFFF 100-4,COMPLETED,Spring2021,B+,2,4,In-person,true
NH77673,CSXX 100,COMPLETED,Spring2021,B,3,6,Online,true
NH77673,CSKK 200-4,COMPLETED,Summer2021,B-,4,9,In-person,false
NH77673,BMMM 200,COMPLETED,Summer2021,A,2,7,In-person,true
NH77673,BFFF 100-4-1,COMPLETED,Fall2021,B-,3,8,In-person,false
NH77673,BHHH 100,COMPLETED,Fall2021,A-,2,3,Online,true
NH77673,BLLL 100,COMPLETED,Fall2021,B,3,5,In-person,true
NH77673,CSMM 100,COMPLETED,Fall2021,A-,2,5,In-person,true
NH77673,BOOO 200-2,COMPLETED,Spring2022,B,3,9,In-person,true
NH77673,BEEE 200,COMPLETED,Summer2022,A-,3,5,Online,true
NH77673,BBBB 200,COMPLETED,Summer2022,A-,4,5,In-person,true
NH77673,BBBB 100-3,COMPLETED,Summer2022,B+,3,8,Online,true
NH77673,BRRR 300,COMPLETED,Summer2022,A,4,7,Online,true
NH77673,BFFF 100,COMPLETED,Summer2022,C,3,5,Hybrid,false
NH77673,BKKK 300,COMPLETED,Fall2022,D,3,9,In-person,false
NH77673,CSEE 200,COMPLETED,Fall2022,B,4,7,In-person,true
NH77673,CSJJ 100-4,COMPLETED,Fall2022,B+,4,4,In-person,true
NH77673,CSOO 100,COMPLETED,Fall2022,A-,4,5,Online,true
NH77673,BJJJ 300,COMPLETED,Fall2022,A,2,6,In-person,true
NH77673,CSVV 200,COMPLETED,Spring2023,A,3,4,In-person,true
NH77673,CSCC 300,COMPLETED,Spring2023,C,2,8,Online,false
NH77673,BQQQ 200,COMPLETED,Spring2023,A-,4,9,In-person,true
NH77673,BBBB 200-9,COMPLETED,Spring2023,B+,3,6,In-person,true
NH77673,CSYY 200-1,COMPLETED,Spring2023,B,2,5,In-person,true
NH77673,CSYY 200,COMPLETED,Summer2023,A-,3,5,Hybrid,true
NH77673,CSNN 100,COMPLETED,Summer2023,B-,4,7,In-person,false
NH77673,CSGG 300-8,COMPLETED,Summer2023,A,2,6,Online,true
NH77673,BUUU 100,COMPLETED,Summer2023,A-,3,4,In-person,true
NH77673,CSOO 300,COMPLETED,Fall2023,B,3,8,In-person,true
NH77673,BGGG 300-1,COMPLETED,Fall2023,B+,2,8,Hybrid,true
NH77673,BBBB 100,COMPLETED,Fall2023,A,2,7,Hybrid,true
NH77673,BRRR 300-8,COMPLETED,Spring2024,A,3,7,In-person,true
NH77673,BCCC 200,COMPLETED,Spring2024,B-,2,5,In-person,false
NH77673,BEEE 100,COMPLETED,Spring2024,A-,3,5,In-person,true
NH77673,CSAA 300-4,COMPLETED,Spring2024,A-,4,8,In-person,true
NH77673,CSUU 200,COMPLETED,Summer2024,B-,3,6,In-person,false
NH77673,BNNN 200,COMPLETED,Summer2024,B,3,5,Online,true
AK96622,BBBB 100-3,COMPLETED,Spring2021,C,3,8,In-person,false
AK96622,BFFF 100-4,COMPLETED,Summer2021,B-,2,3,In-person,false
AK96622,CSEE 200,COMPLETED,Fall2021,C+,4,6,In-person,false
AK96622,BOOO 200-2,COMPLETED,Fall2021,C-,3,5,In-person,false
AK96622,CSMM 100,COMPLETED,Fall2021,C-,2,4,In-person,false
AK96622,BEEE 200,COMPLETED,Spring2022,A-,3,6,Online,true
AK96622,BQQQ 200,COMPLETED,Summer2022,B,4,8,In-person,true
AK96622,CSVV 100,COMPLETED,Summer2022,B,3,5,In-person,true
AK96622,BMMM 200,COMPLETED,Fall2022,C-,2,5,In-person,false
AK96622,CSAA 300-4,COMPLETED,Fall2022,B+,4,9,In-person,true
AK96622,CSDD 200,COMPLETED,Spring2023,A-,3,8,In-person,true
AK96622,CSZZ 100,COMPLETED,Spring2023,A-,2,4,Online,true
AK96622,BBBB 100,COMPLETED,Spring2023,A,2,6,In-person,true
AK96622,CSYY 200,COMPLETED,Summer2023,B-,3,6,Online,false
AK96622,CSII 200,COMPLETED,Fall2023,B-,4,5,In-person,false
AK96622,BYYY 200,COMPLETED,Fall2023,C+,3,5,In-person,false
AK96622,BFFF 100-4-1,COMPLETED,Fall2023,C+,3,6,Online,false
AK96622,CSKK 200,COMPLETED,Spring2024,D+,4,6,In-person,false
AK96622,BHHH 100,COMPLETED,Spring2024,B,2,4,In-person,true
AK96622,CSRR 300-2,COMPLETED,Spring2024,B,2,5,In-person,true
AK96622,CSOO 100,COMPLETED,Spring2024,A-,4,5,In-person,true
AK96622,BFFF 100,COMPLETED,Summer2024,D,3,3,Hybrid,false
OQ08093,CSVV 100,COMPLETED,Summer2021,B+,3,8,Hybrid,true
OQ08093,BBBB 100-3,COMPLETED,Fall2021,A,3,6,In-person,true
OQ08093,BFFF 100-4,COMPLETED,Spring2022,A-,2,3,In-person,true
OQ08093,BMMM 200,COMPLETED,Spring2022,A,2,8,In-person,true
OQ08093,CSKK 200-4,COMPLETED,Summer2022,A,4,10,In-person,true
OQ08093,BSSS 100,COMPLETED,Fall2022,C,2,3,Hybrid,false
OQ08093,BOOO 200-2,COMPLETED,Spring2023,A,3,7,In-person,true
OQ08093,CSMM 100,COMPLETED,Summer2023,B,2,7,In-person,true
OQ08093,BEEE 200,COMPLETED,Summer2023,B,3,7,Online,true
OQ08093,CSOO 100,COMPLETED,Fall2023,A-,4,7,Online,true
OQ08093,CSJJ 100-4,COMPLETED,Fall2023,A-,4,6,In-person,true
OQ08093,BLLL 100,COMPLETED,Spring2024,A,3,8,In-person,true
OQ08093,CSNN 100,COMPLETED,Spring2024,A-,4,9,Online,true
OQ08093,CSYY 200,COMPLETED,Summer2024,W,3,4,In-person,false
FU33854,CSKK 200-4,COMPLETED,Summer2024,B-,4,9,In-person,false
FU33854,BFFF 100-4-1,COMPLETED,Summer2024,B-,3,8,In-person,false
FU33854,BMMM 200,COMPLETED,Summer2024,B+,2,8,Online,true
FU33854,CSYY 200,COMPLETED,Summer2024,A,3,4,Hybrid,true
FU33854,BBBB 100-3,COMPLETED,Summer2024,A-,3,7,Online,true
ZA81303,CSYY 200-1,COMPLETED,Fall2021,B,2,5,In-person,true
ZA81303,CSKK 200,COMPLETED,Fall2021,A,4,7,In-person,true
ZA81303,CSEE 200,COMPLETED,Fall2021,C,4,7,In-person,false
ZA81303,CSII 200,COMPLETED,Fall2021,C-,4,6,In-person,false
ZA81303,CSNN 100,COMPLETED,Fall2021,A,4,8,Online,true
ZA81303,BXXX 200,COMPLETED,Spring2022,A-,5,8,In-person,false
ZA81303,CSXX 100,COMPLETED,Spring2022,C-,3,6,In-person,false
ZA81303,BFFF 100,COMPLETED,Summer2022,C+,3,3,Online,false
ZA81303,BUUU 100,COMPLETED,Summer2022,A-,3,4,Online,true
ZA81303,BMMM 200,COMPLETED,Summer2022,C,2,5,Online,false
ZA81303,CSMM 100,COMPLETED,Fall2022,B,2,5,In-person,true
ZA81303,CSGG 300-8,COMPLETED,Fall2022,A-,2,10,Online,true
ZA81303,BEEE 100,COMPLETED,Fall2022,A-,3,5,Hybrid,true
ZA81303,CSZZ 100,COMPLETED,Fall2022,A,2,5,In-person,true
ZA81303,BFFF 100-4-1,COMPLETED,Spring2023,B+,3,5,Hybrid,true
ZA81303,BLLL 100,COMPLETED,Spring2023,C+,3,5,In-person,false
ZA81303,BBBB 100,COMPLETED,Spring2023,B,2,7,Hybrid,true
ZA81303,CSVV 100,COMPLETED,Spring2023,A-,3,8,Online,true
ZA81303,BOOO 200-2,COMPLETED,Spring2023,B-,3,8,In-person,false
ZA81303,BBBB 100-3,COMPLETED,Summer2023,A-,3,7,In-person,true
ZA81303,BBBB 200,COMPLETED,Summer2023,A-,4,7,In-person,true
ZA81303,CSAA 300-4,COMPLETED,Fall2023,B+,4,8,In-person,true
ZA81303,BNNN 200,COMPLETED,Fall2023,B,3,7,Hybrid,true
ZA81303,BQQQ 200,COMPLETED,Fall2023,A,4,6,In-person,true
ZA81303,BEEE 200,COMPLETED,Fall2023,C,3,5,In-person,false
ZA81303,CSDD 200,COMPLETED,Fall2023,C,3,8,In-person,false
ZA81303,CSKK 300,COMPLETED,Spring2024,C+,3,11,In-person,false
ZA81303,CSYY 200,COMPLETED,Spring2024,B-,3,6,Hybrid,false
ZA81303,BFFF 100-4,COMPLETED,Summer2024,F,2,4,In-person,false
ZA81303,CSKK 200-4,COMPLETED,Summer2024,A,4,6,In-person,true
ZA81303,BFFF 300-2,COMPLETED,Summer2024,B+,2,6,In-person,true
ZA81303,BBBB 200-9,COMPLETED,Summer2024,B,3,7,Online,true
JZ76423,BFFF 100-4-1,COMPLETED,Spring2024,A-,3,5,Online,true
JZ76423,BWWW 200,COMPLETED,Spring2024,A,3,8,In-person,true
JZ76423,BFFF 100,COMPLETED,Summer2024,C-,3,5,Online,false
JZ76423,CSKK 200-4,COMPLETED,Summer2024,C+,4,10,In-person,false
LM62974,CSNN 100,COMPLETED,Fall2022,A,4,5,In-person,true
LM62974,CSZZ 100,COMPLETED,Fall2022,A,2,4,In-person,true
LM62974,CSEE 200,COMPLETED,Spring2023,B+,4,4,In-person,true
LM62974,CSYY 200,COMPLETED,Summer2023,B+,3,4,Online,true
LM62974,BEEE 200,COMPLETED,Summer2023,B+,3,4,In-person,true
LM62974,BFFF 100-4,COMPLETED,Fall2023,B+,2,2,In-person,true
LM62974,CSVV 100,COMPLETED,Fall2023,B-,3,5,Hybrid,false
LM62974,BHHH 100,COMPLETED,Fall2023,A-,2,6,Online,true
LM62974,BBBB 100-3,COMPLETED,Fall2023,B,3,7,Online,true
LM62974,BMMM 200,COMPLETED,Spring2024,B,2,8,Online,true
LM62974,CSRR 300-6-7,COMPLETED,Spring2024,A-,4,9,Hybrid,true
LM62974,BTTT 300,COMPLETED,Spring2024,A,1,4,Hybrid,true
LM62974,BFFF 100,COMPLETED,Summer2024,B,3,3,In-person,true
KZ59336,BLLL 100,COMPLETED,Fall2023,B-,3,7,In-person,false
KZ59336,CSMM 100,COMPLETED,Spring2024,A,2,7,In-person,true
KZ59336,BFFF 100,COMPLETED,Summer2024,B+,3,6,Online,true
HN44844,CSYY 200,COMPLETED,Spring2024,C-,3,5,Online,false
HN44844,BFFF 100,COMPLETED,Spring2024,B,3,3,Online,true
HN44844,CSDD 200,COMPLETED,Summer2024,C,3,6,In-person,false
XM54484,CSYY 200,COMPLETED,Fall2023,C,3,7,In-person,false
XM54484,BFFF 100-4-1,COMPLETED,Spring2024,D+,3,5,Online,false
XM54484,CSMM 100,COMPLETED,Spring2024,B-,2,5,In-person,false
XM54484,BMMM 200,COMPLETED,Summer2024,C+,2,7,In-person,false
JU19896,CSYY 200-1,COMPLETED,Spring2021,B+,2,8,In-person,true
JU19896,BEEE 200,COMPLETED,Summer2021,B,3,4,Online,true
JU19896,BFFF 100-4-1,COMPLETED,Summer2021,B,3,8,Hybrid,true
JU19896,BHHH 100,COMPLETED,Fall2021,B,2,4,In-person,true
JU19896,BSSS 100,COMPLETED,Fall2021,A,2,4,Hybrid,true
JU19896,BOOO 200-2,COMPLETED,Spring2022,B,3,8,In-person,true
JU19896,CSYY 200,COMPLETED,Summer2022,C+,3,6,Online,false
JU19896,CSNN 100,COMPLETED,Fall2022,C,4,6,Online,false
JU19896,BJJJ 300,COMPLETED,Fall2022,B,2,7,In-person,true
JU19896,CSVV 100,COMPLETED,Spring2023,B+,3,8,Hybrid,true
JU19896,BEEE 100,COMPLETED,Spring2023,A-,3,6,Online,true
JU19896,CSDD 200,COMPLETED,Summer2023,D+,3,8,Online,false
JU19896,BFFF 100-4,COMPLETED,Summer2023,B+,2,3,In-person,true
JU19896,CSKK 200-4,COMPLETED,Fall2023,B,4,5,In-person,true
JU19896,BLLL 100,COMPLETED,Spring2024,A,3,7,In-person,true
JU19896,BNNN 200,COMPLETED,Summer2024,C+,3,4,Hybrid,false
JU19896,BMMM 200,COMPLETED,Summer2024,C+,2,6,In-person,false
GU21926,BFFF 100-4-1,COMPLETED,Spring2024,B-,3,8,In-person,false
GU21926,CSDD 200,COMPLETED,Spring2024,B-,3,9,Online,false
GU21926,BBBB 100-3,COMPLETED,Summer2024,B,3,6,In-person,true
RH19879,CSXX 100,COMPLETED,Spring2024,B,3,4,Online,true
RH19879,CSVV 100,COMPLETED,Summer2024,A-,3,4,In-person,true
RH19879,BFFF 100-4,COMPLETED,Summer2024,A,2,3,In-person,true
RH19879,BEEE 200,COMPLETED,Summer2024,A-,3,5,In-person,true
RH19879,CSGG 300-8,COMPLETED,Summer2024,B,2,6,Online,true
ZH45186,CSVV 100,COMPLETED,Summer2021,B,3,7,Online,true
ZH45186,CSMM 100,COMPLETED,Summer2021,F,2,6,In-person,false
ZH45186,CSJJ 100-4,COMPLETED,Fall2021,B,4,5,In-person,true
ZH45186,BWWW 200,COMPLETED,Spring2022,B+,3,5,In-person,true
ZH45186,CSNN 100,COMPLETED,Spring2022,C+,4,8,In-person,false
ZH45186,BEEE 200,COMPLETED,Summer2022,B-,3,7,In-person,false
ZH45186,BMMM 200,COMPLETED,Fall2022,B,2,6,In-person,true
ZH45186,BEEE 100,COMPLETED,Spring2023,A-,3,7,In-person,true
ZH45186,BUUU 100,COMPLETED,Summer2023,A,3,3,Online,true
ZH45186,BNNN 200-7,COMPLETED,Fall2023,A,5,10,In-person,false
ZH45186,BUUU 300-4,COMPLETED,Spring2024,A,2,8,Hybrid,true
ZH45186,CSKK 200-4,COMPLETED,Summer2024,B+,4,10,In-person,true
ZH45186,CSYY 200,COMPLETED,Summer2024,B,3,4,Online,true
UB91751,CSVV 100,COMPLETED,Spring2023,C-,3,7,Online,false
UB91751,BFFF 100-4-1,COMPLETED,Summer2023,A-,3,6,Online,true
UB91751,BUUU 100,COMPLETED,Summer2023,A,3,5,In-person,true
UB91751,BBBB 100,COMPLETED,Fall2023,B-,2,5,Hybrid,false
UB91751,BEEE 200,COMPLETED,Fall2023,C-,3,6,Online,false
UB91751,CSXX 100,COMPLETED,Fall2023,C-,3,7,Online,false
UB91751,CSDD 200,COMPLETED,Spring2024,A,3,8,In-person,true
UB91751,CSGG 300-8,COMPLETED,Summer2024,B-,2,7,In-person,false
IY00778,BFFF 100-4,COMPLETED,Fall2022,B,2,3,In-person,true
IY00778,CSKK 200,COMPLETED,Fall2022,B,4,11,In-person,true
IY00778,CSDD 200,COMPLETED,Fall2022,B-,3,7,Online,false
IY00778,CSKK 200-4,COMPLETED,Fall2022,C,4,5,In-person,false
IY00778,CSMM 100,COMPLETED,Spring2023,A,2,5,In-person,true
IY00778,CSXX 100,COMPLETED,Spring2023,B-,3,5,Online,false
IY00778,BBBB 100-3,COMPLETED,Spring2023,B,3,6,Online,true
IY00778,BQQQ 200,COMPLETED,Summer2023,C+,4,6,In-person,false
IY00778,CSII 200,COMPLETED,Fall2023,A-,4,8,In-person,true
IY00778,BEEE 200,COMPLETED,Fall2023,C+,3,6,Online,false
IY00778,CSEE 200,COMPLETED,Fall2023,A-,4,5,In-person,true
IY00778,BCCC 200,COMPLETED,Spring2024,B,2,5,In-person,true
IY00778,CSJJ 100,COMPLETED,Spring2024,B-,2,6,Online,false
IY00778,CSYY 200,COMPLETED,Summer2024,A-,3,5,Online,true
IY00778,BUUU 100,COMPLETED,Summer2024,C-,3,6,Online,false
IY00778,CSNN 100,COMPLETED,Summer2024,A-,4,5,Online,true
TT50674,CSKK 200-4,COMPLETED,Summer2022,A-,4,6,In-person,true
TT50674,CSXX 100,COMPLETED,Fall2022,B+,3,6,In-person,true
TT50674,BWWW 200,COMPLETED,Spring2023,C-,3,5,In-person,false
TT50674,CSJJ 100-4,COMPLETED,Spring2023,C,4,5,In-person,false
TT50674,BUUU 100,COMPLETED,Summer2023,B+,3,6,In-person,true
TT50674,CSMM 100,COMPLETED,Summer2023,B+,2,5,In-person,true
TT50674,BFFF 100-4-1,COMPLETED,Fall2023,B+,3,5,Online,true
TT50674,CSII 200,COMPLETED,Spring2024,B+,4,6,In-person,true
TT50674,BFFF 100-4,COMPLETED,Summer2024,C+,2,2,In-person,false
AT04654,BBBB 100,COMPLETED,Spring2021,A,2,5,Hybrid,true
AT04654,CSKK 200-4,COMPLETED,Summer2021,B+,4,5,In-person,true
AT04654,BEEE 200,COMPLETED,Summer2021,A,3,6,In-person,true
AT04654,CSMM 100,COMPLETED,Fall2021,C,2,6,In-person,false
AT04654,BXXX 200,COMPLETED,Spring2022,A,5,10,In-person,false
AT04654,BFFF 100,COMPLETED,Summer2022,B-,3,5,Hybrid,false
AT04654,BFFF 100-4,COMPLETED,Summer2022,A,2,3,In-person,true
AT04654,CSYY 200,COMPLETED,Fall2022,A,3,5,Hybrid,true
AT04654,BOOO 200-2,COMPLETED,Fall2022,A,3,8,Online,true
AT04654,CSVV 100,COMPLETED,Spring2023,B+,3,7,In-person,true
AT04654,CSOO 100,COMPLETED,Spring2023,A,4,7,Online,true
AT04654,BBBB 100-3,COMPLETED,Summer2023,D,3,6,In-person,false
AT04654,CSAA 200,COMPLETED,Summer2023,A,3,5,In-person,true
AT04654,BLLL 100,COMPLETED,Fall2023,B-,3,6,In-person,false
AT04654,CSKK 200,COMPLETED,Spring2024,A-,4,6,In-person,true
AT04654,BBBB 200,COMPLETED,Summer2024,B-,4,6,Hybrid,false
AT04654,CSDD 200,COMPLETED,Summer2024,B,3,7,In-person,true
AX59416,BSSS 100,COMPLETED,Spring2023,A-,2,4,Hybrid,true
AX59416,BLLL 100,COMPLETED,Spring2023,C-,3,8,In-person,false
AX59416,CSYY 200-1,COMPLETED,Spring2023,B,2,6,In-person,true
AX59416,BHHH 100,COMPLETED,Spring2023,B+,2,6,In-person,true
AX59416,CSXX 100,COMPLETED,Spring2023,C,3,4,In-person,false
AX59416,CSNN 100,COMPLETED,Summer2023,B+,4,6,Online,true
AX59416,BFFF 100-4,COMPLETED,Summer2023,B-,2,4,In-person,false
AX59416,CSGG 300-8,COMPLETED,Fall2023,B+,2,7,Online,true
AX59416,BUUU 100,COMPLETED,Fall2023,B,3,4,Online,true
