:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
BFFF 100-4,BBBB 100,SIMILAR_CONTENT,0.6
BFFF 100-4,BXXX 200,SIMILAR_CONTENT,0.32
BFFF 100-4,BMMM 200,SIMILAR_CONTENT,0.57
BFFF 100-4,BPPP 400,SIMILAR_CONTENT,0.44
BFFF 100-4,BGGG 300,SIMILAR_CONTENT,0.45
BFFF 100-4,BWWW 200,SIMILAR_CONTENT,0.3
BFFF 100-4,BHHH 100,SIMILAR_CONTENT,0.51
BFFF 100-4,BZZZ 400-3,SIMILAR_CONTENT,0.43
BFFF 100-4,BDDD 400,SIMILAR_CONTENT,0.46
BFFF 100-4,BSSS 300,SIMILAR_CONTENT,0.38
BFFF 100-4,CSVV 100,SIMILAR_CONTENT,0.59
BFFF 100-4,CSNN 100,SIMILAR_CONTENT,0.49
BFFF 100-4,CSXX 100,SIMILAR_CONTENT,0.41
BFFF 100-4,CSJJ 100,SIMILAR_CONTENT,0.49
BFFF 100-4,CSAA 300,SIMILAR_CONTENT,0.34
BFFF 100-4,BEEE 100,SIMILAR_CONTENT,0.66
BSSS 300,BIII 200,SIMILAR_CONTENT,0.41
BSSS 300,BQQQ 200,SIMILAR_CONTENT,0.37
BSSS 300,BLLL 100,SIMILAR_CONTENT,0.64
BSSS 300,BWWW 200-2,SIMILAR_CONTENT,0.62
BSSS 300,BFFF 100,SIMILAR_CONTENT,0.49
BSSS 300,BMMM 200,SIMILAR_CONTENT,0.42
BSSS 300,BNNN 200,SIMILAR_CONTENT,0.46
BSSS 300,BWWW 200,SIMILAR_CONTENT,0.37
BSSS 300,BEEE 200,SIMILAR_CONTENT,0.43
BSSS 300,BNNN 200-7,SIMILAR_CONTENT,0.39
BSSS 300,BMMM 100,SIMILAR_CONTENT,0.44
BSSS 300,BRRR 300-8,SIMILAR_CONTENT,0.48
BSSS 300,BBBB 100-3,SIMILAR_CONTENT,0.34
BSSS 300,BEEE 100,SIMILAR_CONTENT,0.41
BSSS 300,BFFF 300-2,SIMILAR_CONTENT,0.42
BSSS 300,CSNN 300,SIMILAR_CONTENT,0.31
BSSS 300,CSGG 300,SIMILAR_CONTENT,0.38
BSSS 300,CSRR 300-2,SIMILAR_CONTENT,0.34
BSSS 300,CSOO 300-9,SIMILAR_CONTENT,0.34
BSSS 300,BQQQ 300,SIMILAR_CONTENT,0.47
BSSS 300,BUUU 300,SIMILAR_CONTENT,0.5
BSSS 300,BUUU 300-4,SIMILAR_CONTENT,0.57
BSSS 300,BKKK 300,SIMILAR_CONTENT,0.5
BGGG 300-2,BFFF 100,SIMILAR_CONTENT,0.17
BGGG 300-2,BGGG 300,SIMILAR_CONTENT,0.28
BGGG 300-2,BOOO 200-2,SIMILAR_CONTENT,0.31
BGGG 300-2,BZZZ 400,SIMILAR_CONTENT,0.5
BGGG 300-2,BBBB 200-9,SIMILAR_CONTENT,0.12
BGGG 300-2,BDDD 400,SIMILAR_CONTENT,0.61
BGGG 300-2,BRRR 300,SIMILAR_CONTENT,0.45
BGGG 300-2,BBBB 200,SIMILAR_CONTENT,0.34
BGGG 300-2,BQQQ 200,SIMILAR_CONTENT,0.33
BGGG 300-2,BPPP 400,SIMILAR_CONTENT,0.31
BGGG 300-2,BEEE 200,SIMILAR_CONTENT,0.34
BGGG 300-2,BMMM 100,SIMILAR_CONTENT,0.41
BGGG 300-2,BZZZ 400-3,SIMILAR_CONTENT,0.44
BGGG 300-2,CSNN 300,SIMILAR_CONTENT,0.46
BGGG 300-2,CSAA 300,SIMILAR_CONTENT,0.4
BGGG 300-2,CSAA 300-2,SIMILAR_CONTENT,0.35
BGGG 300-2,BQQQ 300,SIMILAR_CONTENT,0.64
BGGG 300-2,BGGG 300-1,SIMILAR_CONTENT,0.42
BGGG 300-2,BOOO 200,SIMILAR_CONTENT,0.62
BFFF 100-4-1,BUUU 300,SIMILAR_CONTENT,0.78
BFFF 100-4-1,BNNN 200,SIMILAR_CONTENT,0.12
BFFF 100-4-1,BUUU 300-4,SIMILAR_CONTENT,0.66
BFFF 100-4-1,BWWW 200-2,SIMILAR_CONTENT,0.17
BFFF 100-4-1,BGGG 300-1,SIMILAR_CONTENT,0.34
BFFF 100-4-1,BFFF 100,SIMILAR_CONTENT,0.45
BFFF 100-4-1,BQQQ 300,SIMILAR_CONTENT,0.5
BFFF 100-4-1,BFFF 400,SIMILAR_CONTENT,0.47
BFFF 100-4-1,BBBB 100,SIMILAR_CONTENT,0.59
BFFF 100-4-1,BCCC 200,SIMILAR_CONTENT,0.43
BFFF 100-4-1,BGGG 300,SIMILAR_CONTENT,0.4
BFFF 100-4-1,BQQQ 300-9,SIMILAR_CONTENT,0.43
BFFF 100-4-1,BZZZ 400-3,SIMILAR_CONTENT,0.34
BFFF 100-4-1,BDDD 400,SIMILAR_CONTENT,0.38
BFFF 100-4-1,BLLL 100,SIMILAR_CONTENT,0.56
BGGG 300-1,BUUU 100,SIMILAR_CONTENT,0.31
BGGG 300-1,BXXX 200,SIMILAR_CONTENT,0.33
BGGG 300-1,BIII 300,SIMILAR_CONTENT,0.52
BGGG 300-1,BQQQ 200,SIMILAR_CONTENT,0.44
BGGG 300-1,BBBB 200-9,SIMILAR_CONTENT,0.49
BGGG 300-1,BSSS 300,SIMILAR_CONTENT,0.48
BGGG 300-1,CSNN 300,SIMILAR_CONTENT,0.43
BGGG 300-1,CSGG 300-2,SIMILAR_CONTENT,0.44
BGGG 300-1,CSRR 300,SIMILAR_CONTENT,0.39
BGGG 300-1,CSAA 300-4,SIMILAR_CONTENT,0.44
BGGG 300-1,BQQQ 300,SIMILAR_CONTENT,0.49
BGGG 300-1,BGGG 300,SIMILAR_CONTENT,0.41
BGGG 300-1,BQQQ 300-9,SIMILAR_CONTENT,0.46
BGGG 300-1,BKKK 300,SIMILAR_CONTENT,0.63
BGGG 300-1,BGGG 300-2,SIMILAR_CONTENT,0.53
BGGG 300-1,BMMM 100,SIMILAR_CONTENT,0.64
BNNN 400,BUUU 200,SIMILAR_CONTENT,0.54
BNNN 400,BCCC 200,SIMILAR_CONTENT,0.14
BNNN 400,BQQQ 200,SIMILAR_CONTENT,0.46
BNNN 400,BJJJ 300,SIMILAR_CONTENT,0.39
BNNN 400,BIII 200,SIMILAR_CONTENT,0.33
BNNN 400,BUUU 300,SIMILAR_CONTENT,0.44
BNNN 400,BEEE 300,SIMILAR_CONTENT,0.47
BNNN 400,BWWW 200,SIMILAR_CONTENT,0.46
BNNN 400,BNNN 200-7,SIMILAR_CONTENT,0.39
BNNN 400,BLLL 100,SIMILAR_CONTENT,0.44
BNNN 400,BFFF 300-2,SIMILAR_CONTENT,0.36
BNNN 400,CSKK 400,SIMILAR_CONTENT,0.32
